gene_id,Satrom-mRNA-12hT_CTTGTA_L002_001
4930524B15Rik,5
4930524B17Rik,0
4930524C18Rik,0
4930524N10Rik,0
4930524O05Rik,0
4930524O08Rik,0
4930525C09Rik,0
4930525D18Rik,0
4930525G20Rik,4
4930526A20Rik,0
4930526F13Rik,0
4930526H09Rik,0
4930526I15Rik,1
4930526L06Rik,2
4930527F14Rik,0
4930527G23Rik,0
4930528A17Rik,11
4930528D03Rik,0
4930528G23Rik,0
4930528H21Rik,0
4930528P14Rik,0
4930529C04Rik,0
4930529K09Rik,0
4930529L06Rik,1
4930529N20Rik,0
4930532I03Rik,0
4930532M18Rik,0
4930533B01Rik,0
4930533I22Rik,0
4930533K18Rik,0
4930533N22Rik,0
4930533P14Rik,0
4930535L15Rik,3
4930535O05Rik,0
4930538E20Rik,1
4930538K18Rik,12
4930538L07Rik,0
4930539C22Rik,0
4930539E08Rik,74
4930539J05Rik,19
4930539M17Rik,0
4930539N22Rik,0
4930540M03Rik,0
4930542C21Rik,0
4930542D17Rik,0
4930542M03Rik,0
4930542N06Rik,0
4930543D07Rik,0
4930543E12Rik,0
4930543I03Rik,0
4930543N07Rik,0
4930544D05Rik,0
4930544G11Rik,0
4930544M13Rik,0
4930545E07Rik,0
4930545H06Rik,0
4930545L08Rik,0
4930545L23Rik,0
4930546C10Rik,0
4930546K05Rik,0
4930547E08Rik,2
4930547E14Rik,0
4930547H16Rik,0
4930548G14Rik,0
4930548H24Rik,4
4930548J01Rik,0
4930548K13Rik,0
4930549C01Rik,2
4930549C15Rik,0
4930549G23Rik,9
4930550C14Rik,2
4930550C17Rik,0
4930550L24Rik,0
4930552N02Rik,0
4930552P12Rik,2
4930553C11Rik,0
4930553E22Rik,0
4930553J12Rik,0
4930553P18Rik,2
4930554C24Rik,0
4930554G24Rik,0
4930554H23Rik,0
4930554I06Rik,0
4930555A03Rik,0
4930555B11Rik,0
4930555B12Rik,0
4930555G01Rik,0
4930555G21Rik,0
4930555K05Rik,0
4930555M17Rik,0
4930556C24Rik,0
4930556G01Rik,0
4930556J02Rik,0
4930556L07Rik,0
4930556M19Rik,0
4930556N09Rik,0
4930556N13Rik,2
4930557A04Rik,0
4930557B15Rik,0
4930557F10Rik,0
4930557J02Rik,0
4930557K07Rik,16
4930558C23Rik,0
4930558F17Rik,0
4930558G05Rik,0
4930558J18Rik,166
4930558K02Rik,10
4930559C10Rik,0
4930562C15Rik,15
4930562F07Rik,0
4930562F17Rik,0
4930563D23Rik,0
4930563E18Rik,0
4930563E22Rik,0
4930563F08Rik,0
4930563H07Rik,0
4930563I02Rik,0
4930563M20Rik,0
4930564B18Rik,0
4930564C03Rik,0
4930564D02Rik,0
4930565D16Rik,0
4930565N06Rik,86
4930567H12Rik,0
4930567H17Rik,0
4930567J20Rik,0
4930567K12Rik,0
4930567K20Rik,0
4930568A12Rik,9
4930568D16Rik,0
4930568E12Rik,0
4930568G15Rik,0
4930570E03Rik,0
4930570G05Rik,0
4930570G19Rik,0
4930571K23Rik,0
4930571O06Rik,0
4930572G02Rik,1
4930572J10Rik,0
4930572K03Rik,0
4930572O03Rik,0
4930572O13Rik,0
4930573C15Rik,0
4930573H18Rik,0
4930573O16Rik,0
4930577N17Rik,30
4930578C19Rik,0
4930578E11Rik,0
4930578G10Rik,0
4930578I06Rik,0
4930578M01Rik,2
4930578N18Rik,0
4930579C12Rik,9
4930579D09Rik,0
4930579F01Rik,2
4930579G18Rik,339
4930579G24Rik,485
4930579H20Rik,0
4930579J19Rik,0
4930579K19Rik,14
4930579P08Rik,2
4930581F22Rik,43
4930583I09Rik,0
4930583K01Rik,2
4930583P06Rik,0
4930584F24Rik,0
4930586N03Rik,0
4930587E11Rik,0
4930588J15Rik,0
4930588K23Rik,0
4930589L23Rik,0
4930590J08Rik,11
4930590L14Rik,0
4930590L20Rik,0
4930591A17Rik,0
4930591E09Rik,0
4930592A05Rik,0
4930592I03Rik,5
4930593A02Rik,17
4930593C16Rik,0
4930594C11Rik,7
4930594M22Rik,13
4930594O21Rik,0
4930595D18Rik,53
4930595L18Rik,0
4930595M18Rik,0
4930596D02Rik,0
4930596I21Rik,3
4930597A21Rik,49
4930597G03Rik,0
4930598F16Rik,0
4930599N23Rik,0
4931400O07Rik,0
4931402G19Rik,0
4931403E22Rik,1
4931403G20Rik,0
4931403M11Rik,0
4931406B18Rik,0
4931406C07Rik,2706
4931406H21Rik,0
4931406P16Rik,3342
4931408C20Rik,0
4931408D14Rik,0
4931409K22Rik,0
4931412M21,0
4931413K12Rik,15
4931414P19Rik,465
4931417E11Rik,0
4931419H13Rik,0
4931420L22Rik,0
4931422A03Rik,0
4931423N10Rik,10
4931428F04Rik,405
4931428L18Rik,22
4931429I11Rik,0
4931429L15Rik,0
4931429P17Rik,0
4931430N09Rik,0
4931431B13Rik,0
4931431C16Rik,0
4931431F19Rik,0
4931439C15Rik,0
4931440F15Rik,0
4931440J10Rik,2
4931440P22Rik,24
4932411E22Rik,0
4932411N23Rik,0
4932412D23Rik,0
4932413F04Rik,0
4932414J04Rik,0
4932414N04Rik,0
4932415M13Rik,0
4932416H05Rik,23
4932416K20Rik,0
4932418E24Rik,2
4932429P05Rik,0
4932431L22Rik,0
4932431P20Rik,0
4932435O22Rik,0
4932438A13Rik,1231
4932438H23Rik,2
4932441J04Rik,0
4932442L08Rik,0
4932443I19Rik,0
4932443L11Rik,0
4932702P03Rik,0
4933400A11Rik,0
4933400B14Rik,0
4933400C23Rik,0
4933400F21Rik,0
4933400L20Rik,0
4933401B06Rik,0
4933401D09Rik,0
4933401H06Rik,0
4933402C05Rik,0
4933402C06Rik,0
4933402D24Rik,18
4933402E13Rik,0
4933402J07Rik,0
4933402J10Rik,0
4933402J15Rik,0
4933402N03Rik,0
4933402N22Rik,0
4933402P03Rik,0
4933403O08Rik,0
4933404G15Rik,0
4933404K08Rik,0
4933404K13Rik,77
4933404O12Rik,280
4933405D12Rik,0
4933405E24Rik,0
4933405L10Rik,11
4933405O20Rik,0
4933406B17Rik,0
4933406C10Rik,3
4933406D12Rik,0
4933406F09Rik,0
4933406G16Rik,0
4933406I18Rik,5
4933406J08Rik,0
4933406J10Rik,1
4933406K04Rik,0
4933406M09Rik,2
4933407E24Rik,0
4933407G14Rik,0
4933407I05Rik,0
4933407I08Rik,0
4933407K13Rik,0
4933407L21Rik,4
4933408B17Rik,2
4933408J17Rik,11
4933408N05Rik,0
4933409F18Rik,0
4933409G03Rik,0
4933409K07Rik,0
4933411E08Rik,0
4933411G06Rik,0
4933411G11Rik,8
4933411K16Rik,0
4933412E12Rik,265
4933412E24Rik,0
4933412O06Rik,0
4933413G19Rik,0
4933413J09Rik,1
4933413L06Rik,0
4933414I15Rik,0
4933415F23Rik,0
4933416C03Rik,0
4933416E03Rik,0
4933416I08Rik,0
4933416M06Rik,0
4933416M07Rik,2
4933416O17Rik,0
4933417A18Rik,0
4933417D19Rik,20
4933417E11Rik,0
4933417G07Rik,0
4933417O13Rik,0
4933421I07Rik,0
4933421O10Rik,395
4933422A05Rik,6
4933424G05Rik,2
4933424G06Rik,0
4933424M12Rik,0
4933425B07Rik,0
4933425L06Rik,0
4933427D06Rik,0
4933427D14Rik,1025
4933427E11Rik,14
4933427E13Rik,0
4933427G17Rik,0
4933427G23Rik,4
4933427I22Rik,5
4933428C19Rik,0
4933428G20Rik,11
4933428M09Rik,0
4933429K18Rik,0
4933429O19Rik,0
4933430H16Rik,0
4933430I17Rik,226
4933430M04Rik,0
4933430N04Rik,0
4933431E20Rik,72
4933431G14Rik,2
4933431J24Rik,0
4933431K23Rik,0
4933432G23Rik,0
4933432I03Rik,581
4933432I09Rik,0
4933432K03Rik,0
4933433C11Rik,2
4933433F19Rik,0
4933433G08Rik,0
4933433G15Rik,15
4933433G19Rik,17
4933433H22Rik,0
4933433N18Rik,0
4933434E20Rik,3819
4933436E23Rik,0
4933436H12Rik,0
4933436I01Rik,0
4933436I20Rik,0
4933438A12Rik,0
4933438B17Rik,0
4933438K21Rik,0
4933439C10Rik,94
4933439K11Rik,2
4933440J02Rik,0
4933440M02Rik,0
5031410I06Rik,0
5031414D18Rik,2639
5031425E22Rik,402
5031425F14Rik,4
5031426D15Rik,0
5031434C07Rik,0
5031434O11Rik,6
5031439G07Rik,4187
5033403F01Rik,2
5033403H07Rik,0
5033404E19Rik,0
5033406O09Rik,16
5033417F24Rik,1
5033421B08Rik,37
5033426O07Rik,0
5033428I22Rik,0
5033430I15Rik,131
5133400J02Rik,470
5330411J11Rik,0
5330413P13Rik,0
5330416C01Rik,0
5330417C22Rik,12
5330426P16Rik,0
5330432E05Rik,0
5330434G04Rik,0
5330438D12Rik,64
5330439A09Rik,0
5330439B14Rik,0
5430401F13Rik,0
5430401H09Rik,0
5430402E10Rik,0
5430402O13Rik,2
5430403N17Rik,0
5430405H02Rik,73
5430416N02Rik,509
5430416O09Rik,0
5430419D17Rik,0
5430421F17Rik,0
5430421N21Rik,0
5430425K12Rik,0
5430427M07Rik,0
5430427O19Rik,2259
5430428K19Rik,0
5430431A17Rik,6
5430434I15Rik,0
5430435G22Rik,0
5430435K18Rik,0
5430437J10Rik,8
5430440P10Rik,0
5530400C23Rik,0
5530401A14Rik,0
5530601H04Rik,290
5730403I07Rik,0
5730405O15Rik,36
5730408K05Rik,140
5730409E04Rik,378
5730409K12Rik,0
5730412P04Rik,0
5730416F02Rik,0
5730419F03Rik,0
5730420D15Rik,0
5730422E09Rik,2
5730435O14Rik,0
5730455P16Rik,1704
5730457N03Rik,1
5730460C07Rik,4
5730480H06Rik,33
5730488B01Rik,1
5730507C01Rik,0
5730508B09Rik,52
5730522E02Rik,0
5730559C18Rik,58
5830403F22Rik,0
5830411N06Rik,0
5830415F09Rik,661
5830416I19Rik,0
5830416P10Rik,12
5830417I10Rik,2889
5830418P13Rik,25
5830428H23Rik,648
5830428M24Rik,87
5830432E09Rik,12
5830433I10Rik,5
5830444B04Rik,0
5830454E08Rik,18
5830473C10Rik,13
5930403L14Rik,0
5930412G12Rik,0
5930430L01Rik,0
5930438M14Rik,0
6030407O03Rik,0
6030408B16Rik,0
6030419C18Rik,614
6030426L16Rik,0
6030440G07Rik,0
6030442E23Rik,0
6030443J06Rik,119
6030458C11Rik,3435
6030466F02Rik,0
6030468B19Rik,91
6030469F06Rik,0
6030498E09Rik,0
6230400D17Rik,71
6330403A02Rik,1001
6330403K07Rik,0
6330407A03Rik,0
6330408A02Rik,276
6330409D20Rik,9
6330410L21Rik,0
6330415B21Rik,0
6330415G19Rik,42
6330416G13Rik,1226
6330418K02Rik,8
6330419J24Rik,4
6330420H09Rik,0
6330549D23Rik,176
6430411K18Rik,0
6430503K07Rik,0
6430531B16Rik,1
6430548M08Rik,8
6430550D23Rik,52
6430553K19Rik,0
6430562O15Rik,8
6430571L13Rik,47
6430573F11Rik,0
6430584L05Rik,0
6430590A07Rik,10
6430590A10Rik,0
6430628N08Rik,0
6430710C18Rik,0
6530402F18Rik,703
6530403H02Rik,0
6530411M01Rik,0
6720432D03Rik,0
6720468P15Rik,2
6720483E21Rik,0
6720489N17Rik,794
6820408C15Rik,0
6820426E19Rik,0
6820431F20Rik,204
7420426K07Rik,0
7420461P10Rik,0
7420700N18Rik,0
7420701I03Rik,0
7530416G11Rik,4
7530428D23Rik,0
7630403G23Rik,0
8030411F24Rik,0
8030423F21Rik,3
8030423J24Rik,0
8030442B05Rik,0
8030443G20Rik,0
8030451A03Rik,11
8030451O07Rik,0
8030453O22Rik,993
8030455M16Rik,0
8030462N17Rik,1803
8030474K03Rik,0
8430408G22Rik,0
8430415O14Rik,0
8430419K02Rik,0
8430419L09Rik,393
8430422H06Rik,0
8430423G03Rik,2
8430426J06Rik,0
8430429K09Rik,39
8430430B14Rik,2
8430431K14Rik,0
8430436N08Rik,0
8430437L04Rik,0
9030025P20Rik,13
9030204H09Rik,0
9030404E10Rik,0
9030612E09Rik,0
9030616G12Rik,0
9030617O03Rik,41
9030619P08Rik,0
9030622O22Rik,0
9030624G23Rik,0
9030624J02Rik,2659
9030625G05Rik,0
9130001E16Rik,0
9130008F23Rik,0
9130011E15Rik,615
9130015A21Rik,23
9130015L21Rik,0
9130019O22Rik,177
9130019P16Rik,2
9130023H24Rik,151
9130024F11Rik,61
9130204L05Rik,0
9130208D14Rik,1
9130209A04Rik,0
9130221F21Rik,0
9130221H12Rik,154
9130227L01Rik,0
9130230L23Rik,0
9130401M01Rik,3027
9130409I23Rik,0
9130409J20Rik,0
9230009I02Rik,0
9230019H11Rik,0
9230020A06Rik,0
9230102K24Rik,0
9230102O04Rik,0
9230104L09Rik,0
9230105E05Rik,0
9230110C19Rik,89
9230110F15Rik,0
9230112D13Rik,12
9230112J17Rik,0
9230113P08Rik,0
9230114K14Rik,160
9230116L04Rik,2
9230116N13Rik,40
9230117E06Rik,0
9330020H09Rik,43
9330102E08Rik,2
9330104G04Rik,74
9330111N05Rik,0
9330117O12Rik,0
9330133O14Rik,291
9330136K24Rik,16
9330151L19Rik,171
9330154J02Rik,0
9330154K18Rik,4
9330155M09Rik,0
9330158H04Rik,0
9330159F19Rik,0
9330159M07Rik,37
9330162012Rik,0
9330162B11Rik,0
9330175E14Rik,8
9330175M20Rik,0
9330178D15Rik,0
9330179D12Rik,7
9330182L06Rik,0
9330182O14Rik,0
9330188P03Rik,0
9330198N18Rik,0
9330199G10Rik,1
9430007A20Rik,0
9430008C03Rik,1250
9430014N10Rik,0
9430015G10Rik,2637
9430016H08Rik,1635
9430018G01Rik,10
9430019J16Rik,0
9430020K01Rik,0
9430021M05Rik,0
9430024E24Rik,0
9430037G07Rik,177
9430038I01Rik,324
9430041J12Rik,2
9430060I03Rik,0
9430065F17Rik,0
9430069I07Rik,0
9430076C15Rik,0
9430078G10Rik,1
9430078K24Rik,8
9430083A17Rik,1
9430085M18Rik,0
9430091E24Rik,94
9430097D07Rik,0
9530002B09Rik,0
9530003J23Rik,0
9530004M14Rik,0
9530014B07Rik,0
9530020I12Rik,2
9530026F06Rik,0
9530026P05Rik,0
9530027J09Rik,24
9530034E10Rik,2
9530036M11Rik,0
9530036O11Rik,0
9530047P18Rik,0
9530051G07Rik,0
9530052C20Rik,91
9530052E02Rik,0
9530053A07Rik,0
9530053H05Rik,1901
9530057J20Rik,0
9530059O14Rik,0
9530062K07Rik,52
9530068E07Rik,8656
9530077C05Rik,26
9530080O11Rik,0
9530082P21Rik,32
9530091C08Rik,0
9630001P10Rik,0
9630002D21Rik,0
9630013A20Rik,0
9630013D21Rik,0
9630013K17Rik,50
9630015K15Rik,0
9630028B13Rik,2
9630028H03Rik,0
9630028I04Rik,0
9630033F20Rik,1788
9830107B12Rik,0
9830132P13Rik,0
9830147E19Rik,9
9830166K06Rik,0
9930012K11Rik,99
9930014A18Rik,0
9930021J03Rik,2801
9930038B18Rik,0
9930104L06Rik,1294
9930111H07Rik,0
9930111J21Rik1,173
9930111J21Rik2,14
a,55
A130010J15Rik,877
A130030D18Rik,0
A130051J06Rik,39
A130077B15Rik,0
A1bg,0
A1cf,0
A230001M10Rik,0
A230006K03Rik,0
A230009B12Rik,0
A230020J21Rik,14
A230028O05Rik,0
A230046K03Rik,6936
A230050P20Rik,728
A230051N06Rik,0
A230056J06Rik,1
A230056P14Rik,36
A230057D06Rik,0
A230065H16Rik,2
A230070E04Rik,2
A230072C01Rik,163
A230072E10Rik,11
A230072I06Rik,0
A230073K19Rik,18
A230077H06Rik,0
A230083G16Rik,67
A230087F16Rik,2
A230098N10Rik,23
A230103J11Rik,35
A230103O09Rik,0
A230107N01Rik,6
A230108P19Rik,6
A2m,0
A330008L17Rik,0
A330009N23Rik,23
A330015K06Rik,4
A330023F24Rik,6
A330032B11Rik,0
A330033J07Rik,0
A330035P11Rik,97
A330040F15Rik,20
A330041J22Rik,0
A330048O09Rik,0
A330049N07Rik,0
A330050F15Rik,0
A330069E16Rik,75
A330069K06Rik,0
A330070K13Rik,0
A330074K22Rik,4
A330076C08Rik,0
A330076H08Rik,0
A330084C13Rik,0
A330093E20Rik,0
A330102I10Rik,0
A3galt2,1
A430005L14Rik,594
A430010J10Rik,0
A430033K04Rik,819
A430035B10Rik,42
A430046D13Rik,96
A430048G15Rik,0
A430057M04Rik,131
A430060F13Rik,0
A430072P03Rik,9
A430078G23Rik,2
A430078I02Rik,22
A430085M09Rik,0
A430088P11Rik,11
A430089I19Rik,0
A430090L17Rik,4
A430093F15Rik,1118
A430105I19Rik,1
A430105J06Rik,39
A430108G06Rik,6
A430110L20Rik,25
A4galt,0
A4gnt,0
A530001N23Rik,0
A530006G24Rik,0
A530010L16Rik,32
A530013C23Rik,0
A530016L24Rik,0
A530020G20Rik,0
A530021J07Rik,0
A530032D15Rik,1070
A530046M15Rik,0
A530050N04Rik,0
A530053G22Rik,0
A530054K11Rik,1370
A530058N18Rik,0
A530064D06Rik,0
A530065N20Rik,0
A530072M11Rik,153
A530088E08Rik,45
A530095I07Rik,0
A530099J19Rik,0
A630001G21Rik,5968
A630001O12Rik,7
A630010A05Rik,0
A630012P03Rik,0
A630019I02Rik,14
A630020A06,12
A630023A22Rik,1
A630023P12Rik,0
A630031M04Rik,0
A630033H20Rik,117
A630034I12Rik,950
A630066F11Rik,0
A630072L19Rik,0
A630072M18Rik,69
A630073D07Rik,0
A630075F10Rik,0
A630076J17Rik,0
A630077J23Rik,0
A630081J09Rik,0
A630089N07Rik,1382
A630095E13Rik,0
A630095N17Rik,20
A730004F24Rik,0
A730006G06Rik,0
A730009L09Rik,0
A730011C13Rik,32
A730013G03Rik,0
A730017C20Rik,0
A730017L22Rik,227
A730018C14Rik,1
A730020E08Rik,0
A730020M07Rik,0
A730036I17Rik,0
A730043L09Rik,0
A730046J19Rik,0
A730049H05Rik,0
A730056A06Rik,0
A730063M14Rik,25
A730067D02Rik,2
A730082K24Rik,0
A730085K08Rik,0
A730089K16Rik,1
A730090H04Rik,0
A730090N16Rik,29
A730098P11Rik,7
A830005F24Rik,35
A830009L08Rik,0
A830010M20Rik,316
A830011K09Rik,0
A830012C17Rik,0
A830018L16Rik,0
A830019L24Rik,0
A830019P07Rik,0
A830021F12Rik,0
A830021M18Rik,0
A830029E22Rik,0
A830035A12Rik,2
A830035O19Rik,8
A830052D11Rik,0
A830080D01Rik,1789
A830082K12Rik,0
A830082N09Rik,123
A830092H15Rik,0
A930001A20Rik,0
A930001C03Rik,2
A930002C04Rik,0
A930003A15Rik,0
A930003O13Rik,0
A930004D18Rik,4
A930005H10Rik,260
A930006I01Rik,0
A930006K02Rik,159
A930007A09Rik,5
A930007I19Rik,58
A930009A15Rik,0
A930011G23Rik,0
A930011O12Rik,0
A930012L18Rik,0
A930012O16Rik,8
A930013F10Rik,140
A930015D03Rik,0
A930016O22Rik,0
A930017K11Rik,4
A930017M01Rik,0
A930018M24Rik,0
A930018P22Rik,0
A930019D19Rik,36
A930024E05Rik,59
A930027H12Rik,0
A930028N01Rik,2
A930029G22Rik,0
A930031H19Rik,0
A930033H14Rik,0
A930038B10Rik,1
A930041C12Rik,3
AA387200,0
AA387883,0
AA388235,0
AA413626,2
AA414768,142
AA414992,0
AA415398,85
AA465934,110
AA467197,10
AA474331,51
AA536875,0
AA543186,62
AA543401,0
AA545190,0
AA619741,0
AA623943,0
AA684185,0
AA792892,0
AA986860,14
AA987161,1446
Aaas,5696
Aacs,3370
Aadac,0
Aadacl2,0
Aadacl3,0
Aadat,0
Aaed1,238
Aagab,7067
Aak1,1184
Aamdc,457
Aamp,7925
Aanat,1
Aar2,2948
Aard,0
Aars,9816
Aars2,2520
Aarsd1,3551
Aasdh,862
Aasdhppt,3498
Aass,0
Aatf,6046
Aatk,2
AB124611,121
Abat,5
Abca1,791
Abca12,0
Abca13,18
Abca14,0
Abca15,0
Abca16,0
Abca17,0
Abca2,4315
Abca3,2970
Abca4,11
Abca5,802
Abca6,0
Abca7,974
Abca8a,0
Abca8b,0
Abca9,0
Abcb10,2167
Abcb11,0
Abcb1a,113
Abcb1b,3
Abcb4,0
Abcb5,0
Abcb6,3020
Abcb7,8107
Abcb8,3548
Abcb9,68
Abcc1,7982
Abcc10,275
Abcc12,0
Abcc2,108
Abcc3,5
Abcc4,7033
Abcc5,2439
Abcc6,2
Abcc8,2
Abcc9,0
Abcd1,788
Abcd2,0
Abcd3,8840
Abcd4,867
Abce1,35915
Abcf1,5
Abcf2,13754
Abcf3,4348
Abcg1,1574
Abcg2,19
Abcg3,172
Abcg4,15
Abcg5,6
Abcg8,0
Abhd1,4
Abhd10,954
Abhd11,848
Abhd11os,4
Abhd12,1893
Abhd12b,1
Abhd13,2226
Abhd14a,964
Abhd14b,245
Abhd15,42
Abhd16a,0
Abhd16b,18
Abhd17a,1422
Abhd17b,2255
Abhd17c,2826
Abhd2,581
Abhd3,0
Abhd4,1446
Abhd5,826
Abhd6,3025
Abhd8,712
Abi1,4686
Abi2,2817
Abi3,390
Abi3bp,1
Abl1,5188
Abl2,8188
Ablim1,1539
Ablim2,6
Ablim3,0
Abo,0
Abr,5222
Abra,2
Abracl,2398
Abt1,1939
Abtb1,992
Abtb2,376
Acaa1a,1574
Acaa1b,11
Acaa2,1215
Acaca,9592
Acacb,419
Acad10,305
Acad11,490
Acad12,169
Acad8,1056
Acad9,7214
Acadl,1566
Acadm,6052
Acads,2089
Acadsb,1001
Acadvl,4
Acan,2
Acap1,1657
Acap2,5397
Acap3,975
Acat1,5777
Acat2,5678
Acat3,23
Acbd3,3311
Acbd4,225
Acbd5,1671
Acbd6,2652
Acbd7,2
Accs,118
Accsl,2
Acd,1325
Ace,0
Ace2,0
Ace3,0
Acer1,0
Acer2,438
Acer3,1070
Ache,107
Acin1,22187
Ackr1,0
Ackr2,65
Ackr3,3005
Ackr4,8
Acly,18990
Acmsd,6
Acn9,295
Acnat1,0
Acnat2,0
Aco1,2847
Aco2,18585
Acot1,0
Acot10,1
Acot11,146
Acot12,68
Acot13,950
Acot2,272
Acot3,0
Acot4,0
Acot5,0
Acot6,0
Acot7,3949
Acot8,360
Acot9,2280
Acox1,2156
Acox2,0
Acox3,1175
Acoxl,41
Acp1,3995
Acp2,376
Acp5,3
Acp6,35
Acpp,10
Acpt,3
Acr,0
Acrbp,60
Acrv1,0
Acsbg1,997
Acsbg2,0
Acsf2,1938
Acsf3,479
Acsl1,2849
Acsl3,3499
Acsl4,5186
Acsl5,17459
Acsl6,3413
Acsm1,0
Acsm2,0
Acsm3,12
Acsm4,1
Acsm5,0
Acss1,31
Acss2,225
Acss2os,0
Acss3,0
Acta1,4
Acta2,2
Actb,136108
Actbl2,0
Actc1,0
Actg1,16809
Actg2,145
Actl10,21
Actl11,0
Actl6a,8259
Actl6b,0
Actl7a,0
Actl7b,2
Actl9,0
Actn1,2821
Actn2,0
Actn3,51
Actn4,14279
Actr10,3226
Actr1a,6176
Actr1b,8401
Actr2,43195
Actr3,19263
Actr3b,1151
Actr5,1273
Actr6,1213
Actr8,2623
Actrt1,0
Actrt2,0
Actrt3,1
Acvr1,0
Acvr1b,1014
Acvr1c,0
Acvr2a,443
Acvr2b,1240
Acvrl1,425
Acy1,1941
Acy3,25
Acyp1,249
Acyp2,0
Ada,737
Adad1,0
Adad2,2
Adal,0
Adam10,9251
Adam11,0
Adam12,0
Adam15,1025
Adam17,7829
Adam18,0
Adam19,520
Adam1a,50
Adam1b,0
Adam2,0
Adam20,0
Adam21,4
Adam22,26
Adam23,0
Adam24,0
Adam25,0
Adam26a,0
Adam26b,0
Adam28,0
Adam29,0
Adam3,0
Adam30,0
Adam32,7
Adam33,2
Adam34,0
Adam39,0
Adam4,18
Adam5,0
Adam6a,0
Adam6b,0
Adam7,0
Adam8,3121
Adam9,6387
Adamdec1,0
Adamts1,0
Adamts10,643
Adamts12,2
Adamts13,13
Adamts14,552
Adamts15,0
Adamts16,0
Adamts17,0
Adamts18,1
Adamts19,0
Adamts2,0
Adamts20,177
Adamts3,0
Adamts4,45
Adamts5,0
Adamts6,142
Adamts7,1177
Adamts8,1
Adamts9,0
Adamtsl1,0
Adamtsl2,390
Adamtsl3,0
Adamtsl4,18
Adamtsl5,9
Adap1,1307
Adap2,1
Adar,4739
Adarb1,948
Adarb2,0
Adat1,1088
Adat2,1027
Adat3,240
Adck1,972
Adck2,412
Adck3,2596
Adck4,886
Adck5,753
Adcy1,0
Adcy10,1
Adcy2,0
Adcy3,491
Adcy4,0
Adcy5,2
Adcy6,14
Adcy7,3403
Adcy8,0
Adcy9,4
Adcyap1,0
Adcyap1r1,0
Add1,4338
Add2,0
Add3,3017
Adgb,0
Adh1,0
Adh4,0
Adh5,12304
Adh6-ps1,0
Adh6a,0
Adh6b,0
Adh7,0
Adhfe1,23
Adi1,2964
Adig,0
Adipoq,17
Adipor1,5037
Adipor2,8171
Adk,5363
Adm,2442
Adm2,22
Adnp,10103
Adnp2,2950
Ado,4704
Adora1,11
Adora2a,167
Adora2b,610
Adora3,0
Adpgk,3418
Adprh,4305
Adprhl1,0
Adprhl2,2394
Adprm,876
Adra1a,0
Adra1b,0
Adra1d,1
Adra2a,0
Adra2b,0
Adra2c,0
Adrb1,0
Adrb2,57
Adrb3,2
Adrbk1,18071
Adrbk2,30
Adrm1,4687
Adsl,14667
Adss,7966
Adssl1,4732
Adtrp,142
Aebp1,114
Aebp2,17587
Aen,2685
Aes,3362
AF067061,18
AF067063,0
AF251705,0
AF357355,0
AF357359,0
AF357399,38
AF357425,0
AF357426,0
AF366264,0
AF529169,0
Afap1,519
Afap1l1,7
Afap1l2,2
Aff1,4673
Aff2,0
Aff3,3862
Aff4,10606
Afg3l1,6428
Afg3l2,7617
Afm,0
Afmid,459
Afp,41
Aftph,9316
Aga,819
Agap1,0
Agap2,2198
Agap3,2833
Agbl1,0
Agbl2,13
Agbl3,0
Agbl4,0
Agbl5,616
Ager,0
Agfg1,10146
Agfg2,1180
Aggf1,7191
Agk,1809
Agl,1235
Agmat,2
Agmo,0
Ago1,6058
Ago2,8293
Ago3,1357
Ago4,601
Agpat1,0
Agpat2,706
Agpat3,3505
Agpat4,696
Agpat5,4755
Agpat6,8925
Agpat9,47
Agps,9504
Agr2,0
Agr3,0
Agrn,1143
Agrp,18
Agt,0
Agtpbp1,1937
Agtr1a,0
Agtr1b,0
Agtr2,0
Agtrap,544
Agxt,0
Agxt2,0
Ahctf1,29783
Ahcy,11547
Ahcyl1,10718
Ahcyl2,25208
Ahdc1,1528
Ahi1,500
Ahnak,5352
Ahnak2,195
Ahr,5604
Ahrr,1063
Ahsa1,17130
Ahsa2,2302
Ahsg,6
AI115009,0
AI118078,0
AI182371,13
AI197445,0
AI314180,18342
AI314278,0
AI317395,0
AI413582,0
AI414108,0
AI427809,6
AI429214,0
AI450353,99
AI463170,0
AI463229,2
AI464131,6
AI467606,671
AI481877,7
AI504432,0
AI506816,932
AI507597,13
AI593442,0
AI597479,2603
AI606473,0
AI607873,3
AI646519,0
AI661453,2
AI662270,15574
AI837181,776
AI839979,7
AI846148,1014
AI847159,13
AI854517,0
AI854703,269
AI987944,483
Aicda,26806
Aida,1607
Aif1,0
Aif1l,23
Aifm1,4062
Aifm2,649
Aifm3,1
Aig1,0
Aim1,286
Aim1l,284
Aim2,3358
Aimp1,9795
Aimp2,3893
Aip,0
Aipl1,34
Aire,7
Airn,36
Ajap1,0
Ajuba,16
AK010878,454
Ak1,5
AK129341,0
Ak2,7768
Ak3,3693
Ak4,0
Ak5,20
Ak6,2747
Ak7,261
Ak8,76
Ak9,8
Akap1,2039
Akap10,2282
Akap11,9444
Akap12,574
Akap13,7858
Akap14,3
Akap17b,1412
Akap2,194
Akap3,29
Akap4,0
Akap5,68
Akap6,9
Akap7,298
Akap8,11565
Akap8l,2129
Akap9,6718
Akip1,376
Akirin1,3067
