gene_id,Satrom-mRNA-0hT_CAGATC_L002_001
4930524B17Rik,0
4930524C18Rik,0
4930524N10Rik,0
4930524O05Rik,0
4930524O08Rik,0
4930525C09Rik,0
4930525D18Rik,3
4930525G20Rik,2
4930526A20Rik,0
4930526F13Rik,0
4930526H09Rik,0
4930526I15Rik,1
4930526L06Rik,0
4930527F14Rik,0
4930527G23Rik,0
4930528A17Rik,2
4930528D03Rik,0
4930528G23Rik,0
4930528H21Rik,0
4930528P14Rik,0
4930529C04Rik,0
4930529K09Rik,0
4930529L06Rik,0
4930529N20Rik,0
4930532I03Rik,0
4930532M18Rik,0
4930533B01Rik,0
4930533I22Rik,0
4930533K18Rik,0
4930533N22Rik,0
4930533P14Rik,0
4930535L15Rik,4
4930535O05Rik,0
4930538E20Rik,6
4930538K18Rik,38
4930538L07Rik,0
4930539C22Rik,0
4930539E08Rik,106
4930539J05Rik,19
4930539M17Rik,0
4930539N22Rik,0
4930540M03Rik,3
4930542C21Rik,0
4930542D17Rik,1
4930542M03Rik,0
4930542N06Rik,0
4930543D07Rik,7
4930543E12Rik,0
4930543I03Rik,0
4930543N07Rik,4
4930544D05Rik,0
4930544G11Rik,0
4930544M13Rik,0
4930545E07Rik,0
4930545H06Rik,0
4930545L08Rik,0
4930545L23Rik,0
4930546C10Rik,0
4930546K05Rik,12
4930547E08Rik,0
4930547E14Rik,0
4930547H16Rik,0
4930548G14Rik,0
4930548H24Rik,2
4930548J01Rik,0
4930548K13Rik,0
4930549C01Rik,0
4930549C15Rik,0
4930549G23Rik,40
4930550C14Rik,5
4930550C17Rik,0
4930550L24Rik,0
4930552N02Rik,0
4930552P12Rik,7
4930553C11Rik,0
4930553E22Rik,0
4930553J12Rik,0
4930553P18Rik,0
4930554C24Rik,0
4930554G24Rik,0
4930554H23Rik,0
4930554I06Rik,0
4930555A03Rik,0
4930555B11Rik,0
4930555B12Rik,0
4930555G01Rik,0
4930555G21Rik,0
4930555K05Rik,0
4930555M17Rik,0
4930556C24Rik,2
4930556G01Rik,0
4930556J02Rik,0
4930556L07Rik,0
4930556M19Rik,2
4930556N09Rik,0
4930556N13Rik,4
4930557A04Rik,0
4930557B15Rik,0
4930557F10Rik,0
4930557J02Rik,1
4930557K07Rik,42
4930558C23Rik,0
4930558F17Rik,0
4930558G05Rik,0
4930558J18Rik,347
4930558K02Rik,33
4930559C10Rik,0
4930562C15Rik,70
4930562F07Rik,1
4930562F17Rik,0
4930563D23Rik,0
4930563E18Rik,0
4930563E22Rik,2
4930563F08Rik,0
4930563H07Rik,0
4930563I02Rik,0
4930563M20Rik,0
4930564B18Rik,0
4930564C03Rik,0
4930564D02Rik,0
4930565D16Rik,0
4930565N06Rik,198
4930567H12Rik,0
4930567H17Rik,0
4930567J20Rik,0
4930567K12Rik,0
4930567K20Rik,0
4930568A12Rik,37
4930568D16Rik,0
4930568E12Rik,0
4930568G15Rik,0
4930570E03Rik,0
4930570G05Rik,0
4930570G19Rik,0
4930571K23Rik,0
4930571O06Rik,0
4930572G02Rik,4
4930572J10Rik,0
4930572K03Rik,0
4930572O03Rik,0
4930572O13Rik,0
4930573C15Rik,0
4930573H18Rik,0
4930573O16Rik,0
4930577N17Rik,23
4930578C19Rik,0
4930578E11Rik,0
4930578G10Rik,0
4930578I06Rik,0
4930578M01Rik,0
4930578N18Rik,0
4930579C12Rik,17
4930579D09Rik,0
4930579F01Rik,0
4930579G18Rik,261
4930579G24Rik,437
4930579H20Rik,0
4930579J19Rik,0
4930579K19Rik,5
4930579P08Rik,13
4930581F22Rik,164
4930583I09Rik,0
4930583K01Rik,0
4930583P06Rik,0
4930584F24Rik,0
4930586N03Rik,0
4930587E11Rik,0
4930588J15Rik,0
4930588K23Rik,0
4930589L23Rik,0
4930590J08Rik,47
4930590L14Rik,0
4930590L20Rik,0
4930591A17Rik,0
4930591E09Rik,0
4930592A05Rik,0
4930592I03Rik,8
4930593A02Rik,43
4930593C16Rik,2
4930594C11Rik,13
4930594M22Rik,33
4930594O21Rik,2
4930595D18Rik,20
4930595L18Rik,0
4930595M18Rik,0
4930596D02Rik,0
4930596I21Rik,3
4930597A21Rik,116
4930597G03Rik,0
4930598F16Rik,0
4930599N23Rik,0
4931400O07Rik,0
4931402G19Rik,11
4931403E22Rik,5
4931403G20Rik,8
4931403M11Rik,0
4931406B18Rik,1
4931406C07Rik,2103
4931406H21Rik,0
4931406P16Rik,4018
4931408C20Rik,1
4931408D14Rik,2
4931409K22Rik,1
4931412M21,0
4931413K12Rik,68
4931414P19Rik,822
4931417E11Rik,0
4931419H13Rik,0
4931420L22Rik,0
4931422A03Rik,0
4931423N10Rik,6
4931428F04Rik,370
4931428L18Rik,29
4931429I11Rik,2
4931429L15Rik,4
4931429P17Rik,0
4931430N09Rik,0
4931431B13Rik,0
4931431C16Rik,4
4931431F19Rik,0
4931439C15Rik,0
4931440F15Rik,4
4931440J10Rik,0
4931440P22Rik,39
4932411E22Rik,0
4932411N23Rik,0
4932412D23Rik,0
4932413F04Rik,0
4932414J04Rik,0
4932414N04Rik,0
4932415M13Rik,0
4932416H05Rik,35
4932416K20Rik,0
4932418E24Rik,0
4932429P05Rik,0
4932431L22Rik,0
4932431P20Rik,0
4932435O22Rik,0
4932438A13Rik,2043
4932438H23Rik,0
4932441J04Rik,0
4932442L08Rik,0
4932443I19Rik,0
4932443L11Rik,0
4932702P03Rik,0
4933400A11Rik,0
4933400B14Rik,0
4933400C23Rik,0
4933400F21Rik,0
4933400L20Rik,0
4933401B06Rik,0
4933401D09Rik,0
4933401H06Rik,0
4933402C05Rik,0
4933402C06Rik,0
4933402D24Rik,1
4933402E13Rik,0
4933402J07Rik,0
4933402J10Rik,0
4933402J15Rik,0
4933402N03Rik,0
4933402N22Rik,5
4933402P03Rik,5
4933403O08Rik,0
4933404G15Rik,1
4933404K08Rik,1
4933404K13Rik,438
4933404O12Rik,483
4933405D12Rik,0
4933405E24Rik,32
4933405L10Rik,9
4933405O20Rik,0
4933406B17Rik,0
4933406C10Rik,16
4933406D12Rik,0
4933406F09Rik,0
4933406G16Rik,0
4933406I18Rik,11
4933406J08Rik,0
4933406J10Rik,3
4933406K04Rik,0
4933406M09Rik,4
4933407E24Rik,0
4933407G14Rik,0
4933407I05Rik,4
4933407I08Rik,0
4933407K13Rik,0
4933407L21Rik,16
4933408B17Rik,14
4933408J17Rik,12
4933408N05Rik,0
4933409F18Rik,0
4933409G03Rik,0
4933409K07Rik,0
4933411E08Rik,0
4933411G06Rik,0
4933411G11Rik,0
4933411K16Rik,1
4933412E12Rik,419
4933412E24Rik,0
4933412O06Rik,0
4933413G19Rik,10
4933413J09Rik,17
4933413L06Rik,0
4933414I15Rik,0
4933415F23Rik,0
4933416C03Rik,0
4933416E03Rik,0
4933416I08Rik,0
4933416M06Rik,0
4933416M07Rik,2
4933416O17Rik,0
4933417A18Rik,0
4933417D19Rik,21
4933417E11Rik,0
4933417G07Rik,0
4933417O13Rik,0
4933421I07Rik,0
4933421O10Rik,536
4933422A05Rik,6
4933424G05Rik,0
4933424G06Rik,2
4933424M12Rik,3
4933425B07Rik,0
4933425L06Rik,0
4933427D06Rik,0
4933427D14Rik,932
4933427E11Rik,9
4933427E13Rik,0
4933427G17Rik,4
4933427G23Rik,9
4933427I22Rik,0
4933428C19Rik,0
4933428G20Rik,7
4933428M09Rik,0
4933429K18Rik,0
4933429O19Rik,0
4933430H16Rik,0
4933430I17Rik,694
4933430M04Rik,6
4933430N04Rik,0
4933431E20Rik,125
4933431G14Rik,0
4933431J24Rik,0
4933431K23Rik,0
4933432G23Rik,0
4933432I03Rik,841
4933432I09Rik,0
4933432K03Rik,0
4933433C11Rik,13
4933433F19Rik,0
4933433G08Rik,0
4933433G15Rik,38
4933433G19Rik,23
4933433H22Rik,0
4933433N18Rik,0
4933434E20Rik,3568
4933436E23Rik,0
4933436H12Rik,0
4933436I01Rik,0
4933436I20Rik,0
4933438A12Rik,0
4933438B17Rik,0
4933438K21Rik,0
4933439C10Rik,157
4933439K11Rik,4
4933440J02Rik,0
4933440M02Rik,0
5031410I06Rik,0
5031414D18Rik,3912
5031425E22Rik,270
5031425F14Rik,6
5031426D15Rik,0
5031434C07Rik,0
5031434O11Rik,19
5031439G07Rik,2434
5033403F01Rik,35
5033403H07Rik,0
5033404E19Rik,4
5033406O09Rik,16
5033417F24Rik,11
5033421B08Rik,7
5033426O07Rik,0
5033428I22Rik,0
5033430I15Rik,69
5133400J02Rik,474
5330411J11Rik,0
5330413P13Rik,0
5330416C01Rik,0
5330417C22Rik,38
5330426P16Rik,0
5330432E05Rik,0
5330434G04Rik,0
5330438D12Rik,33
5330439A09Rik,0
5330439B14Rik,0
5430401F13Rik,0
5430401H09Rik,1
5430402E10Rik,0
5430402O13Rik,2
5430403N17Rik,0
5430405H02Rik,19
5430416N02Rik,931
5430416O09Rik,0
5430419D17Rik,0
5430421F17Rik,0
5430421N21Rik,0
5430425K12Rik,17
5430427M07Rik,0
5430427O19Rik,2657
5430428K19Rik,0
5430431A17Rik,8
5430434I15Rik,0
5430435G22Rik,5
5430435K18Rik,0
5430437J10Rik,16
5430440P10Rik,0
5530400C23Rik,0
5530401A14Rik,0
5530601H04Rik,298
5730403I07Rik,0
5730405O15Rik,80
5730408K05Rik,113
5730409E04Rik,845
5730409K12Rik,1
5730412P04Rik,0
5730416F02Rik,0
5730419F03Rik,0
5730420D15Rik,1
5730422E09Rik,8
5730435O14Rik,2
5730455P16Rik,3223
5730457N03Rik,0
5730460C07Rik,6
5730480H06Rik,58
5730488B01Rik,3
5730507C01Rik,0
5730508B09Rik,14
5730522E02Rik,0
5730559C18Rik,0
5830403F22Rik,0
5830411N06Rik,0
5830415F09Rik,804
5830416I19Rik,0
5830416P10Rik,261
5830417I10Rik,2955
5830418P13Rik,110
5830428H23Rik,757
5830428M24Rik,269
5830432E09Rik,29
5830433I10Rik,0
5830444B04Rik,0
5830454E08Rik,24
5830473C10Rik,19
5930403L14Rik,0
5930412G12Rik,0
5930430L01Rik,0
5930438M14Rik,0
6030407O03Rik,2
6030408B16Rik,2
6030419C18Rik,713
6030426L16Rik,0
6030440G07Rik,0
6030442E23Rik,0
6030443J06Rik,230
6030458C11Rik,3554
6030466F02Rik,0
6030468B19Rik,23
6030469F06Rik,0
6030498E09Rik,0
6230400D17Rik,35
6330403A02Rik,991
6330403K07Rik,0
6330407A03Rik,0
6330408A02Rik,266
6330409D20Rik,8
6330410L21Rik,0
6330415B21Rik,0
6330415G19Rik,23
6330416G13Rik,2282
6330418K02Rik,13
6330419J24Rik,0
6330420H09Rik,0
6330549D23Rik,105
6430411K18Rik,0
6430503K07Rik,0
6430531B16Rik,14
6430548M08Rik,71
6430550D23Rik,46
6430553K19Rik,0
6430562O15Rik,12
6430571L13Rik,20
6430573F11Rik,0
6430584L05Rik,0
6430590A07Rik,1
6430590A10Rik,0
6430628N08Rik,0
6430710C18Rik,12
6530402F18Rik,257
6530403H02Rik,0
6530411M01Rik,0
6720432D03Rik,0
6720468P15Rik,0
6720483E21Rik,2
6720489N17Rik,831
6820408C15Rik,0
6820426E19Rik,0
6820431F20Rik,319
7420426K07Rik,0
7420461P10Rik,0
7420700N18Rik,0
7420701I03Rik,0
7530416G11Rik,2
7530428D23Rik,0
7630403G23Rik,0
8030411F24Rik,0
8030423F21Rik,0
8030423J24Rik,0
8030442B05Rik,1
8030443G20Rik,0
8030451A03Rik,3
8030451O07Rik,0
8030453O22Rik,453
8030455M16Rik,0
8030462N17Rik,2179
8030474K03Rik,0
8430408G22Rik,0
8430415O14Rik,0
8430419K02Rik,0
8430419L09Rik,1139
8430422H06Rik,0
8430423G03Rik,1
8430426J06Rik,0
8430429K09Rik,20
8430430B14Rik,20
8430431K14Rik,0
8430436N08Rik,0
8430437L04Rik,0
9030025P20Rik,4
9030204H09Rik,10
9030404E10Rik,0
9030612E09Rik,0
9030616G12Rik,0
9030617O03Rik,255
9030619P08Rik,10
9030622O22Rik,2
9030624G23Rik,0
9030624J02Rik,2043
9030625G05Rik,4
9130001E16Rik,0
9130008F23Rik,0
9130011E15Rik,372
9130015A21Rik,70
9130015L21Rik,0
9130019O22Rik,105
9130019P16Rik,2
9130023H24Rik,144
9130024F11Rik,135
9130204L05Rik,0
9130208D14Rik,4
9130209A04Rik,0
9130221F21Rik,0
9130221H12Rik,164
9130227L01Rik,2
9130230L23Rik,11
9130401M01Rik,2015
9130409I23Rik,0
9130409J20Rik,0
9230009I02Rik,0
9230019H11Rik,0
9230020A06Rik,0
9230102K24Rik,0
9230102O04Rik,0
9230104L09Rik,0
9230105E05Rik,0
9230110C19Rik,74
9230110F15Rik,0
9230112D13Rik,73
9230112J17Rik,0
9230113P08Rik,0
9230114K14Rik,145
9230116L04Rik,7
9230116N13Rik,68
9230117E06Rik,0
9330020H09Rik,49
9330102E08Rik,20
9330104G04Rik,71
9330111N05Rik,0
9330117O12Rik,0
9330133O14Rik,488
9330136K24Rik,26
9330151L19Rik,80
9330154J02Rik,0
9330154K18Rik,6
9330155M09Rik,0
9330158H04Rik,0
9330159F19Rik,0
9330159M07Rik,35
9330162012Rik,4
9330162B11Rik,0
9330175E14Rik,15
9330175M20Rik,0
9330178D15Rik,0
9330179D12Rik,16
9330182L06Rik,0
9330182O14Rik,0
9330188P03Rik,0
9330198N18Rik,0
9330199G10Rik,0
9430007A20Rik,0
9430008C03Rik,2608
9430014N10Rik,0
9430015G10Rik,2101
9430016H08Rik,1465
9430018G01Rik,27
9430019J16Rik,0
9430020K01Rik,0
9430021M05Rik,0
9430024E24Rik,0
9430037G07Rik,11
9430038I01Rik,254
9430041J12Rik,15
9430060I03Rik,3
9430065F17Rik,17
9430069I07Rik,0
9430076C15Rik,0
9430078G10Rik,0
9430078K24Rik,0
9430083A17Rik,0
9430085M18Rik,0
9430091E24Rik,70
9430097D07Rik,2
9530002B09Rik,0
9530003J23Rik,3
9530004M14Rik,3
9530014B07Rik,0
9530020I12Rik,2
9530026F06Rik,0
9530026P05Rik,0
9530027J09Rik,41
9530034E10Rik,4
9530036M11Rik,0
9530036O11Rik,0
9530047P18Rik,0
9530051G07Rik,0
9530052C20Rik,69
9530052E02Rik,0
9530053A07Rik,5
9530053H05Rik,737
9530057J20Rik,0
9530059O14Rik,0
9530062K07Rik,71
9530068E07Rik,6170
9530077C05Rik,34
9530080O11Rik,0
9530082P21Rik,27
9530091C08Rik,0
9630001P10Rik,0
9630002D21Rik,0
9630013A20Rik,0
9630013D21Rik,4
9630013K17Rik,32
9630015K15Rik,2
9630028B13Rik,2
9630028H03Rik,0
9630028I04Rik,0
9630033F20Rik,1181
9830107B12Rik,0
9830132P13Rik,0
9830147E19Rik,3
9830166K06Rik,0
9930012K11Rik,107
9930014A18Rik,0
9930021J03Rik,3238
9930038B18Rik,0
9930104L06Rik,591
9930111H07Rik,0
9930111J21Rik1,465
9930111J21Rik2,17
a,86
A130010J15Rik,1021
A130030D18Rik,0
A130051J06Rik,72
A130077B15Rik,0
A1bg,1
A1cf,0
A230001M10Rik,0
A230006K03Rik,0
A230009B12Rik,0
A230020J21Rik,18
A230028O05Rik,0
A230046K03Rik,4941
A230050P20Rik,1068
A230051N06Rik,0
A230056J06Rik,0
A230056P14Rik,69
A230057D06Rik,0
A230065H16Rik,0
A230070E04Rik,0
A230072C01Rik,97
A230072E10Rik,15
A230072I06Rik,0
A230073K19Rik,21
A230077H06Rik,0
A230083G16Rik,33
A230087F16Rik,4
A230098N10Rik,34
A230103J11Rik,24
A230103O09Rik,0
A230107N01Rik,2
A230108P19Rik,1
A2m,0
A330008L17Rik,0
A330009N23Rik,82
A330015K06Rik,5
A330023F24Rik,59
A330032B11Rik,0
A330033J07Rik,0
A330035P11Rik,193
A330040F15Rik,7
A330041J22Rik,0
A330048O09Rik,0
A330049N07Rik,0
A330050F15Rik,5
A330069E16Rik,59
A330069K06Rik,0
A330070K13Rik,0
A330074K22Rik,11
A330076C08Rik,3
A330076H08Rik,0
A330084C13Rik,2
A330093E20Rik,0
A330102I10Rik,0
A3galt2,2
A430005L14Rik,709
A430010J10Rik,0
A430033K04Rik,723
A430035B10Rik,131
A430046D13Rik,194
A430048G15Rik,0
A430057M04Rik,37
A430060F13Rik,1
A430072P03Rik,8
A430078G23Rik,0
A430078I02Rik,4
A430085M09Rik,0
A430088P11Rik,2
A430089I19Rik,0
A430090L17Rik,2
A430093F15Rik,1065
A430105I19Rik,9
A430105J06Rik,8
A430108G06Rik,1
A430110L20Rik,12
A4galt,0
A4gnt,2
A530001N23Rik,0
A530006G24Rik,0
A530010L16Rik,55
A530013C23Rik,0
A530016L24Rik,0
A530020G20Rik,0
A530021J07Rik,0
A530032D15Rik,1062
A530046M15Rik,0
A530050N04Rik,2
A530053G22Rik,0
A530054K11Rik,1860
A530058N18Rik,0
A530064D06Rik,0
A530065N20Rik,0
A530072M11Rik,172
A530088E08Rik,10
A530095I07Rik,0
A530099J19Rik,0
A630001G21Rik,5935
A630001O12Rik,24
A630010A05Rik,0
A630012P03Rik,0
A630019I02Rik,9
A630020A06,4
A630023A22Rik,1
A630023P12Rik,43
A630031M04Rik,0
A630033H20Rik,156
A630034I12Rik,1040
A630066F11Rik,0
A630072L19Rik,4
A630072M18Rik,52
A630073D07Rik,0
A630075F10Rik,0
A630076J17Rik,1
A630077J23Rik,0
A630081J09Rik,3
A630089N07Rik,337
A630095E13Rik,0
A630095N17Rik,83
A730004F24Rik,0
A730006G06Rik,0
A730009L09Rik,0
A730011C13Rik,81
A730013G03Rik,0
A730017C20Rik,0
A730017L22Rik,356
A730018C14Rik,0
A730020E08Rik,0
A730020M07Rik,0
A730036I17Rik,0
A730043L09Rik,0
A730046J19Rik,0
A730049H05Rik,0
A730056A06Rik,0
A730063M14Rik,39
A730067D02Rik,19
A730082K24Rik,4
A730085K08Rik,0
A730089K16Rik,0
A730090H04Rik,4
A730090N16Rik,14
A730098P11Rik,1
A830005F24Rik,65
A830009L08Rik,4
A830010M20Rik,493
A830011K09Rik,0
A830012C17Rik,0
A830018L16Rik,0
A830019L24Rik,0
A830019P07Rik,0
A830021F12Rik,0
A830021M18Rik,2
A830029E22Rik,2
A830035A12Rik,0
A830035O19Rik,13
A830052D11Rik,0
A830080D01Rik,1406
A830082K12Rik,2
A830082N09Rik,133
A830092H15Rik,0
A930001A20Rik,0
A930001C03Rik,2
A930002C04Rik,0
A930003A15Rik,14
A930003O13Rik,0
A930004D18Rik,0
A930005H10Rik,674
A930006I01Rik,0
A930006K02Rik,105
A930007A09Rik,0
A930007I19Rik,82
A930009A15Rik,0
A930011G23Rik,0
A930011O12Rik,0
A930012L18Rik,0
A930012O16Rik,25
A930013F10Rik,173
A930015D03Rik,0
A930016O22Rik,2
A930017K11Rik,0
A930017M01Rik,0
A930018M24Rik,0
A930018P22Rik,0
A930019D19Rik,16
A930024E05Rik,111
A930027H12Rik,0
A930028N01Rik,10
A930029G22Rik,1
A930031H19Rik,0
A930033H14Rik,0
A930038B10Rik,2
A930041C12Rik,4
AA387200,0
AA387883,0
AA388235,0
AA413626,16
AA414768,183
AA414992,0
AA415398,311
AA465934,83
AA467197,97
AA474331,61
AA536875,0
AA543186,47
AA543401,0
AA545190,0
AA619741,0
AA623943,0
AA684185,0
AA792892,0
AA986860,18
AA987161,1873
Aaas,4211
Aacs,1299
Aadac,0
Aadacl2,0
Aadacl3,0
Aadat,0
Aaed1,460
Aagab,1934
Aak1,1401
Aamdc,354
Aamp,5520
Aanat,1
Aar2,2818
Aard,0
Aars,15519
Aars2,1105
Aarsd1,1922
Aasdh,2199
Aasdhppt,2820
Aass,0
Aatf,3773
Aatk,7
AB124611,410
Abat,2
Abca1,1877
Abca12,0
Abca13,88
Abca14,0
Abca15,0
Abca16,0
Abca17,4
Abca2,3690
Abca3,3452
Abca4,92
Abca5,300
Abca6,0
Abca7,746
Abca8a,4
Abca8b,0
Abca9,0
Abcb10,1449
Abcb11,0
Abcb1a,384
Abcb1b,7
Abcb4,14
Abcb5,2
Abcb6,2258
Abcb7,5316
Abcb8,1825
Abcb9,111
Abcc1,6380
Abcc10,810
Abcc12,0
Abcc2,442
Abcc3,13
Abcc4,6979
Abcc5,2653
Abcc6,4
Abcc8,3
Abcc9,0
Abcd1,1015
Abcd2,0
Abcd3,4539
Abcd4,1123
Abce1,18425
Abcf1,3
Abcf2,6484
Abcf3,3398
Abcg1,2432
Abcg2,12
Abcg3,77
Abcg4,33
Abcg5,2
Abcg8,0
Abhd1,13
Abhd10,923
Abhd11,820
Abhd11os,2
Abhd12,1841
Abhd12b,1
Abhd13,2642
Abhd14a,568
Abhd14b,234
Abhd15,99
Abhd16a,0
Abhd16b,2
Abhd17a,927
Abhd17b,4549
Abhd17c,4620
Abhd2,787
Abhd3,0
Abhd4,1658
Abhd5,965
Abhd6,2782
Abhd8,719
Abi1,4810
Abi2,4023
Abi3,731
Abi3bp,3
Abl1,4825
Abl2,7845
Ablim1,990
Ablim2,55
Ablim3,0
Abo,0
Abr,6894
Abra,44
Abracl,1550
Abt1,2274
Abtb1,1588
Abtb2,599
Acaa1a,1162
Acaa1b,2
Acaa2,1752
Acaca,5464
Acacb,668
Acad10,700
Acad11,735
Acad12,400
Acad8,902
Acad9,2574
Acadl,1816
Acadm,2365
Acads,1929
Acadsb,1421
Acadvl,3
Acan,0
Acap1,2209
Acap2,7291
Acap3,683
Acat1,5723
Acat2,1118
Acat3,17
Acbd3,3843
Acbd4,377
Acbd5,2537
Acbd6,2137
Acbd7,2
Accs,296
Accsl,9
Acd,1634
Ace,0
Ace2,0
Ace3,0
Acer1,4
Acer2,624
Acer3,1305
Ache,183
Acin1,20421
Ackr1,0
Ackr2,341
Ackr3,5349
Ackr4,45
Acly,7568
Acmsd,13
Acn9,420
Acnat1,2
Acnat2,0
Aco1,1931
Aco2,11208
Acot1,0
Acot10,1
Acot11,190
Acot12,106
Acot13,1372
Acot2,871
Acot3,0
Acot4,0
Acot5,0
Acot6,0
Acot7,1186
Acot8,225
Acot9,1302
Acox1,1690
Acox2,0
Acox3,2732
Acoxl,23
Acp1,2225
Acp2,410
Acp5,2
Acp6,120
Acpp,5
Acpt,31
Acr,0
Acrbp,112
Acrv1,2
Acsbg1,2050
Acsbg2,0
Acsf2,2694
Acsf3,635
Acsl1,2709
Acsl3,1163
Acsl4,2993
Acsl5,9634
Acsl6,2835
Acsm1,0
Acsm2,0
Acsm3,67
Acsm4,0
Acsm5,0
Acss1,257
Acss2,445
Acss2os,1
Acss3,0
Acta1,10
Acta2,12
Actb,55792
Actbl2,0
Actc1,0
Actg1,7291
Actg2,210
Actl10,16
Actl11,0
Actl6a,2610
Actl6b,2
Actl7a,2
Actl7b,2
Actl9,0
Actn1,1152
Actn2,0
Actn3,17
Actn4,7912
Actr10,2545
Actr1a,3558
Actr1b,4382
Actr2,24511
Actr3,12203
Actr3b,804
Actr5,816
Actr6,1142
Actr8,1674
Actrt1,0
Actrt2,0
Actrt3,14
Acvr1,0
Acvr1b,1071
Acvr1c,4
Acvr2a,1143
Acvr2b,1709
Acvrl1,580
Acy1,896
Acy3,74
Acyp1,539
Acyp2,0
Ada,435
Adad1,0
Adad2,0
Adal,0
Adam10,9183
Adam11,1
Adam12,0
Adam15,1443
Adam17,6099
Adam18,0
Adam19,4341
Adam1a,64
Adam1b,11
Adam2,0
Adam20,0
Adam21,8
Adam22,21
Adam23,0
Adam24,0
Adam25,0
Adam26a,0
Adam26b,0
Adam28,0
Adam29,0
Adam3,0
Adam30,4
Adam32,4
Adam33,18
Adam34,0
Adam39,0
Adam4,29
Adam5,0
Adam6a,0
Adam6b,2
Adam7,0
Adam8,3042
Adam9,7040
Adamdec1,0
Adamts1,0
Adamts10,1131
Adamts12,9
Adamts13,21
Adamts14,994
Adamts15,0
Adamts16,0
Adamts17,3
Adamts18,7
Adamts19,0
Adamts2,0
Adamts20,666
Adamts3,0
Adamts4,25
Adamts5,0
Adamts6,329
Adamts7,657
Adamts8,0
Adamts9,0
Adamtsl1,2
Adamtsl2,29
Adamtsl3,0
Adamtsl4,18
Adamtsl5,52
Adap1,917
Adap2,16
Adar,4123
Adarb1,1009
Adarb2,0
Adat1,747
Adat2,725
Adat3,205
Adck1,1181
Adck2,979
Adck3,9455
Adck4,1104
Adck5,454
Adcy1,2
Adcy10,5
Adcy2,0
Adcy3,319
Adcy4,0
Adcy5,5
Adcy6,2
Adcy7,3932
Adcy8,0
Adcy9,18
Adcyap1,0
Adcyap1r1,0
Add1,6108
Add2,18
Add3,5025
Adgb,0
Adh1,2
Adh4,11
Adh5,7834
Adh6-ps1,0
Adh6a,2
Adh6b,0
Adh7,0
Adhfe1,30
Adi1,2454
Adig,0
Adipoq,10
Adipor1,4531
Adipor2,5329
Adk,3006
Adm,1600
Adm2,196
Adnp,11073
Adnp2,5638
Ado,4514
Adora1,14
Adora2a,194
Adora2b,341
Adora3,14
Adpgk,3036
Adprh,4673
Adprhl1,0
Adprhl2,2021
Adprm,817
Adra1a,1
Adra1b,0
Adra1d,0
Adra2a,47
Adra2b,0
Adra2c,0
Adrb1,0
Adrb2,160
Adrb3,2
Adrbk1,13755
Adrbk2,28
Adrm1,1980
Adsl,6808
Adss,5025
Adssl1,8306
Adtrp,325
Aebp1,16
Aebp2,9843
Aen,1241
Aes,5060
AF067061,123
AF067063,0
AF251705,0
AF357355,0
AF357359,0
AF357399,48
AF357425,0
AF357426,0
AF366264,0
AF529169,0
Afap1,668
Afap1l1,4
Afap1l2,2
Aff1,12112
Aff2,0
Aff3,4277
Aff4,12222
Afg3l1,4000
Afg3l2,5705
Afm,0
Afmid,464
Afp,17
Aftph,11556
Aga,738
Agap1,0
Agap2,1445
Agap3,1917
Agbl1,0
Agbl2,2
Agbl3,0
Agbl4,0
Agbl5,1227
Ager,0
Agfg1,5744
Agfg2,772
Aggf1,4687
Agk,1229
Agl,1495
Agmat,2
Agmo,0
Ago1,4372
Ago2,12753
Ago3,2138
Ago4,1616
Agpat1,0
Agpat2,614
Agpat3,4680
Agpat4,1141
Agpat5,3590
Agpat6,5151
Agpat9,1027
Agps,7097
Agr2,0
Agr3,0
Agrn,1021
Agrp,7
Agt,2
Agtpbp1,1855
Agtr1a,0
Agtr1b,0
Agtr2,0
Agtrap,673
Agxt,0
Agxt2,0
Ahctf1,36971
Ahcy,4750
Ahcyl1,10331
Ahcyl2,37493
Ahdc1,1990
Ahi1,955
Ahnak,3245
Ahnak2,409
Ahr,3304
Ahrr,744
Ahsa1,5903
Ahsa2,1597
Ahsg,3
AI115009,0
AI118078,0
AI182371,13
AI197445,0
AI314180,11913
AI314278,0
AI317395,0
AI413582,0
AI414108,0
AI427809,4
AI429214,0
AI450353,43
AI463170,0
AI463229,0
AI464131,4
AI467606,1002
AI481877,8
AI504432,2
AI506816,547
AI507597,51
AI593442,0
AI597479,3617
AI606473,0
AI607873,0
AI646519,0
AI661453,11
AI662270,10141
AI837181,1167
AI839979,15
AI846148,878
AI847159,13
AI854517,0
AI854703,520
AI987944,456
Aicda,2642
Aida,1379
Aif1,0
Aif1l,7
Aifm1,1405
Aifm2,730
Aifm3,0
Aig1,4
Aim1,803
Aim1l,116
Aim2,3972
Aimp1,6311
Aimp2,1893
Aip,0
Aipl1,66
Aire,9
Airn,26
Ajap1,0
Ajuba,45
AK010878,357
Ak1,5
AK129341,0
Ak2,2408
Ak3,3971
Ak4,0
Ak5,33
Ak6,1019
Ak7,114
Ak8,121
Ak9,33
Akap1,1640
Akap10,2544
Akap11,13785
Akap12,936
Akap13,10399
Akap14,3
Akap17b,2330
Akap2,67
Akap3,162
Akap4,0
Akap5,135
Akap6,0
Akap7,1134
Akap8,8816
Akap8l,3078
Akap9,8499
Akip1,343
Akirin1,1802
Akirin1-ps,6
