gene_id,Satrom-mRNA-15mT_CTTGTA_L003_001
Tex16,0
Tex19.1,80
Tex19.2,181
Tex2,2628
Tex21,70
Tex22,1
Tex24,0
Tex26,0
Tex261,6868
Tex264,2778
Tex28,0
Tex29,0
Tex30,2983
Tex33,0
Tex35,90
Tex36,0
Tex37,0
Tex38,47
Tex40,20
Tex43,0
Tex9,1516
Tfam,7770
Tfap2a,0
Tfap2b,0
Tfap2c,1
Tfap2d,0
Tfap2e,2
Tfap4,3131
Tfb1m,1684
Tfb2m,1196
Tfcp2,1606
Tfcp2l1,16
Tfdp1,14061
Tfdp1-ps,0
Tfdp2,4861
Tfe3,2933
Tfeb,3914
Tfec,0
Tff1,50
Tff2,0
Tff3,2
Tfg,5497
Tfip11,3271
Tfpi,21
Tfpi2,0
Tfpt,1077
Tfr2,55
Tfrc,29319
Tg,2183
Tgds,2434
Tgfa,0
Tgfb1,3723
Tgfb1i1,16
Tgfb2,2
Tgfb3,123
Tgfbi,0
Tgfbr1,10994
Tgfbr2,13375
Tgfbr3,0
Tgfbr3l,46
Tgfbrap1,2137
Tgif1,11396
Tgif2,2152
Tgif2lx1,0
Tgif2lx2,0
Tgm1,16
Tgm2,139
Tgm3,0
Tgm4,26
Tgm5,0
Tgm6,0
Tgm7,0
Tgoln1,13009
Tgs1,11337
Tgtp1,1
Tgtp2,2
Th,0
Tha1,2
Thada,5457
Thap1,2067
Thap11,2239
Thap2,3052
Thap3,1012
Thap4,3202
Thap6,1823
Thap7,1476
Thbd,21
Thbs1,2
Thbs2,0
Thbs3,423
Thbs4,0
Theg,22
Them4,558
Them5,0
Them6,3045
Them7,0
Themis,0
Themis2,1489
Themis3,0
Thg1l,1994
Thnsl1,0
Thnsl2,0
Thoc1,4837
Thoc2,11331
Thoc3,4518
Thoc5,4430
Thoc6,691
Thoc7,4704
Thop1,3927
Thpo,47
Thra,811
Thrap3,24199
Thrb,13
Thrsp,0
Thsd1,18
Thsd4,0
Thsd7a,0
Thsd7b,0
Thtpa,2539
Thumpd1,14837
Thumpd2,698
Thumpd3,6929
Thy1,0
Thyn1,1286
Tia1,3207
Tial1,7987
Tiam1,0
Tiam2,4453
Ticam1,1864
Ticam2,2884
Ticrr,7175
Tie1,0
Tifa,731
Tifab,1311
Tigd2,3812
Tigd3,132
Tigd4,0
Tigd5,71
Tigit,119
Timd2,338
Timd4,0
Timeless,6261
Timm10,1156
Timm10b,925
Timm13,2572
Timm17a,5599
Timm17b,2271
Timm21,3024
Timm22,1756
Timm23,4279
Timm44,6538
Timm50,3399
Timm8a1,896
Timm8a2,18
Timm8b,1453
Timm9,3219
Timmdc1,1837
Timp1,5
Timp2,841
Timp3,0
Timp4,0
Tinag,0
Tinagl1,0
Tinf2,3180
Tiparp,12844
Tipin,5969
Tiprl,4174
Tirap,3122
Tjap1,2445
Tjp1,0
Tjp2,2875
Tjp3,64
Tk1,1974
Tk2,1059
Tkt,31893
Tktl1,0
Tktl2,0
Tlcd1,399
Tlcd2,8
Tldc1,1194
Tldc2,4
Tle1,0
Tle2,16
Tle3,14041
Tle4,10274
Tle6,43
Tlk1,10360
Tlk2,12872
Tll1,0
Tll2,5
Tln1,14650
Tln2,2770
Tlr1,2563
Tlr11,0
Tlr12,25
Tlr13,0
Tlr2,4572
Tlr3,0
Tlr4,1817
Tlr5,4
Tlr6,432
Tlr7,8024
Tlr8,6
Tlr9,2420
Tlx1,0
Tlx2,0
Tlx3,0
Tm2d1,1054
Tm2d2,2358
Tm2d3,2032
Tm4sf1,0
Tm4sf19,50
Tm4sf20,2
Tm4sf4,5
Tm4sf5,0
Tm6sf1,334
Tm6sf2,18
Tm7sf2,166
Tm7sf3,2946
Tm9sf1,5442
Tm9sf2,19381
Tm9sf3,30476
Tm9sf4,6382
Tma16,2565
Tma7,3865
Tmbim1,2292
Tmbim4,1813
Tmbim6,12860
Tmbim7,6
Tmc1,0
Tmc2,0
Tmc3,125
Tmc4,68
Tmc4-ps,0
Tmc5,0
Tmc6,1536
Tmc7,10
Tmc8,552
Tmcc1,2226
Tmcc2,14
Tmcc3,5742
Tmco1,5371
Tmco2,0
Tmco3,1049
Tmco4,1581
Tmco5,0
Tmco5b,0
Tmco6,930
Tmed1,639
Tmed10,15547
Tmed11,0
Tmed2,2320
Tmed3,2354
Tmed4,5367
Tmed5,16566
Tmed6,12
Tmed7,15894
Tmed8,7978
Tmed9,11293
Tmeff1,2613
Tmeff2,0
Tmem100,73
Tmem101,1418
Tmem102,0
Tmem104,1417
Tmem106a,118
Tmem106b,7655
Tmem106c,1456
Tmem107,406
Tmem108,40
Tmem109,3446
Tmem11,5123
Tmem110,3010
Tmem114,0
Tmem115,2067
Tmem116,293
Tmem117,1
Tmem119,235
Tmem120a,879
Tmem120b,638
Tmem121,0
Tmem123,16360
Tmem125,1
Tmem126a,1858
Tmem126b,524
Tmem127,2298
Tmem128,2136
Tmem129,781
Tmem130,11
Tmem131,19400
Tmem132a,575
Tmem132b,0
Tmem132c,0
Tmem132cos,0
Tmem132d,0
Tmem132e,0
Tmem134,143
Tmem135,6000
Tmem136,4
Tmem138,928
Tmem139,5
Tmem140,7
Tmem141,228
Tmem143,1005
Tmem144,0
Tmem145,0
Tmem147,3159
Tmem147os,130
Tmem14a,42
Tmem14c,2685
Tmem150a,0
Tmem150b,5
Tmem150c,0
Tmem150cos,0
Tmem151a,0
Tmem151b,431
Tmem154,4423
Tmem156,686
Tmem158,206
Tmem159,0
Tmem160,1041
Tmem161a,2956
Tmem161b,3032
Tmem163,2866
Tmem164,4652
Tmem165,4206
Tmem167,6011
Tmem167b,1803
Tmem168,8028
Tmem169,3
Tmem17,51
Tmem170,1029
Tmem170b,4797
Tmem171,28
Tmem173,4306
Tmem174,0
Tmem175,1617
Tmem176a,5215
Tmem176b,11865
Tmem177,837
Tmem178,0
Tmem178b,0
Tmem179,0
Tmem179b,854
Tmem18,1753
Tmem180,327
Tmem181a,1336
Tmem181b-ps,490
Tmem181c-ps,19
Tmem182,0
Tmem183a,4044
Tmem184a,15
Tmem184b,5271
Tmem184c,3222
Tmem185b,1508
Tmem186,2789
Tmem189,2361
Tmem19,1971
Tmem190,29
Tmem191c,356
Tmem192,1464
Tmem194,4843
Tmem194b,1141
Tmem196,0
Tmem198,20
Tmem198b,612
Tmem199,1818
Tmem2,583
Tmem200a,0
Tmem200b,0
Tmem200c,0
Tmem201,1121
Tmem202,36
Tmem203,854
Tmem204,59
Tmem205,0
Tmem206,2232
Tmem207,0
Tmem208,1133
Tmem209,7152
Tmem210,0
Tmem211,2
Tmem212,0
Tmem213,0
Tmem214,3387
Tmem215,0
Tmem216,721
Tmem217,26
Tmem218,155
Tmem219,1016
Tmem220,50
Tmem221,4
Tmem222,3648
Tmem223,1011
Tmem225,0
Tmem229a,0
Tmem229b,5569
Tmem230,1763
Tmem231,1046
Tmem232,0
Tmem233,0
Tmem234,924
Tmem235,8
Tmem236,2
Tmem237,262
Tmem238,305
Tmem239,11
Tmem240,8
Tmem241,1187
Tmem242,2820
Tmem243,1530
Tmem245,2893
Tmem246,2
Tmem247,0
Tmem248,10963
Tmem25,38
Tmem251,2708
Tmem252,4
Tmem253,114
Tmem254a,0
Tmem254b,1
Tmem254c,0
Tmem255a,2
Tmem255b,0
Tmem256,1960
Tmem258,2551
Tmem259,4027
Tmem26,6
Tmem260,2864
Tmem261,1228
Tmem263,6310
Tmem265,263
Tmem27,0
Tmem28,0
Tmem29,771
Tmem30a,9184
Tmem30b,0
Tmem30c,7
Tmem33,7319
Tmem35,1
Tmem37,0
Tmem38a,272
Tmem38b,1176
Tmem39a,5601
Tmem39b,433
Tmem40,51
Tmem41a,2486
Tmem41b,1794
Tmem42,294
Tmem43,1911
Tmem44,57
Tmem45a,0
Tmem45a2,0
Tmem45b,1
Tmem47,5
Tmem5,2562
Tmem50a,5087
Tmem50b,990
Tmem51,9189
Tmem51os1,0
Tmem52,5
Tmem52b,0
Tmem53,6
Tmem54,0
Tmem55a,1604
Tmem55b,2181
Tmem56,2
Tmem57,6901
Tmem59,7616
Tmem59l,195
Tmem60,879
Tmem61,0
Tmem62,397
Tmem63a,550
Tmem63b,938
Tmem63c,40
Tmem64,0
Tmem65,3488
Tmem67,1396
Tmem68,2368
Tmem69,2244
Tmem70,5756
Tmem71,15
Tmem72,1
Tmem74,0
Tmem74b,6
Tmem74bos,0
Tmem79,219
Tmem8,719
Tmem80,281
Tmem81,217
Tmem82,198
Tmem86a,231
Tmem86b,416
Tmem87a,3267
Tmem87b,2269
Tmem88,18
Tmem88b,12
Tmem89,0
Tmem8b,268
Tmem8c,0
Tmem9,3191
Tmem91,73
Tmem92,0
Tmem95,39
Tmem97,3807
Tmem98,840
Tmem9b,1819
Tmevpg1,0
Tmf1,4198
Tmie,4
Tmigd1,1
Tmigd3,13
Tmlhe,0
Tmod1,2
Tmod2,542
Tmod3,13179
Tmod4,12
Tmpo,21780
Tmppe,2170
Tmprss11a,0
Tmprss11b,0
Tmprss11c,0
Tmprss11d,0
Tmprss11e,2
Tmprss11f,0
Tmprss11g,0
Tmprss12,0
Tmprss13,0
Tmprss15,0
Tmprss2,0
Tmprss3,25
Tmprss4,2
Tmprss5,8
Tmprss6,44
Tmprss7,0
Tmprss9,13
Tmsb10,8514
Tmsb15a,0
Tmsb15b1,14
Tmsb15b2,0
Tmsb15l,0
Tmsb4x,37467
Tmtc1,0
Tmtc2,0
Tmtc3,0
Tmtc4,775
Tmub1,682
Tmub2,1906
Tmx1,8363
Tmx2,2622
Tmx3,7786
Tmx4,2722
Tnc,90
Tnf,0
Tnfaip1,4718
Tnfaip2,2646
Tnfaip3,4992
Tnfaip6,0
Tnfaip8,10928
Tnfaip8l1,328
Tnfaip8l2,1389
Tnfaip8l3,0
Tnfrsf10b,295
Tnfrsf11a,64
Tnfrsf11b,0
Tnfrsf12a,154
Tnfrsf13b,16409
Tnfrsf13c,11747
Tnfrsf14,1030
Tnfrsf17,4
Tnfrsf18,169
Tnfrsf19,995
Tnfrsf1a,8
Tnfrsf1b,1920
Tnfrsf21,0
Tnfrsf22,9
Tnfrsf23,24
Tnfrsf25,188
Tnfrsf26,2506
Tnfrsf4,261
Tnfrsf8,450
Tnfrsf9,24
Tnfsf10,4
Tnfsf11,133
Tnfsf12,0
Tnfsf13,2
Tnfsf13b,31
Tnfsf13os,25
Tnfsf14,469
Tnfsf15,8569
Tnfsf18,501
Tnfsf4,17
Tnfsf8,2210
Tnfsf9,15306
Tnfsfm13,0
Tnik,0
Tnip1,9303
Tnip2,1832
Tnip3,40
Tnk1,24
Tnk2,5030
Tnk2os,8
Tnks,4772
Tnks1bp1,1923
Tnks2,21169
Tnmd,0
Tnn,0
Tnnc1,14
Tnnc2,7
Tnni1,1006
Tnni2,975
Tnni3,2
Tnni3k,2
Tnnt1,10
Tnnt2,978
Tnnt3,1819
Tnp1,0
Tnp2,2
Tnpo1,35599
Tnpo2,4450
Tnpo3,23350
Tnr,0
Tnrc18,3446
Tnrc6a,16925
Tnrc6b,13675
Tnrc6c,7314
Tns1,1488
Tns3,106
Tns4,3
Tnxb,0
Tob1,2267
Tob2,10125
Toe1,3592
Tollip,5545
Tom1,524
Tom1l1,32
Tom1l2,2375
Tomm20,14566
Tomm20l,1
Tomm22,6049
Tomm34,2074
Tomm40,5133
Tomm40l,1705
Tomm5,2576
Tomm6,3199
Tomm6os,8
Tomm7,5148
Tomm70a,26387
Tomt,256
Tonsl,2682
Top1,27081
Top1mt,639
Top2a,36893
Top2b,19246
Top3a,4077
Top3b,3335
Topaz1,0
Topbp1,16998
Topors,14216
Toporsl,10
Toporsos,43
Tor1a,2528
Tor1aip1,4639
Tor1aip2,10933
Tor1b,2498
Tor2a,1213
Tor3a,3486
Tor4a,1833
Tox,1027
Tox2,0
Tox3,0
Tox4,17542
Tpbg,0
Tpbpa,0
Tpbpb,0
Tpcn1,2738
Tpcn2,296
Tpd52,946
Tpd52-ps,38
Tpd52l1,0
Tpd52l2,4996
Tpgs1,1133
Tpgs2,478
Tph1,15
Tph2,2
Tpi-rs10,2
Tpi-rs2,0
Tpi-rs4,0
Tpi-rs5,0
Tpi-rs9,0
Tpi1,13725
Tpk1,1442
Tpm1,14285
Tpm2,12
Tpm3,12239
Tpm3-rs2,0
Tpm3-rs3,0
Tpm3-rs7,1539
Tpm4,7940
Tpmt,32
Tpo,0
Tpp1,5112
Tpp2,9478
Tppp,31
Tppp2,1
Tppp3,23
Tpr,31213
Tpra1,975
Tprg,0
Tprgl,2225
Tprkb,2841
Tprn,1909
Tpsab1,0
Tpsb2,0
Tpsg1,0
Tpst1,3547
Tpst2,2019
Tpt1,123470
Tpte,0
Tpx2,12078
Tra2a,5691
Tra2b,8428
Trabd,5728
Trabd2b,2
Tradd,1103
Traf1,1994
Traf2,1981
Traf3,7276
Traf3ip1,1576
Traf3ip2,2004
Traf3ip3,2054
Traf4,4717
Traf5,1500
Traf6,7658
Traf7,4147
Trafd1,1824
Traip,2103
Trak1,4827
Trak2,3610
Tram1,10811
Tram1l1,0
Tram2,1299
Trank1,576
Trap1,15809
Trap1a,0
Trappc1,1082
Trappc10,5619
Trappc11,3658
Trappc12,3490
Trappc13,5979
Trappc2,159
Trappc2l,610
Trappc3,3170
Trappc3l,0
Trappc4,2186
Trappc5,1169
Trappc6a,1941
Trappc6b,2089
Trappc8,5985
Trappc9,2304
Trat1,0
Trcg1,33
Trdmt1,540
Trdn,0
Treh,0
Trem1,1
Trem2,0
Trem3,0
Treml1,0
Treml2,3139
Treml4,9
Trerf1,920
Trex1,647
Trex2,0
Trf,0
Trh,0
Trhde,0
Trhr,0
Trhr2,317
Triap1,1221
Trib1,4072
Trib2,11998
Trib3,10364
Tril,0
Trim10,0
Trim11,2531
Trim12a,1106
Trim12c,2295
Trim13,1882
Trim14,2269
Trim15,0
Trim16,0
Trim17,83
Trim2,2231
Trim21,1613
Trim23,4022
Trim24,4545
Trim25,6806
Trim26,0
Trim27,13501
Trim28,24463
Trim29,2
Trim3,209
Trim30a,3817
Trim30b,2
Trim30c,0
Trim30d,895
Trim30e-ps1,0
Trim31,0
Trim32,5027
Trim33,8009
Trim34a,785
Trim34b,2
Trim35,24886
Trim36,535
Trim37,0
Trim38,0
Trim39,0
Trim40,0
Trim41,412
Trim42,0
Trim43a,7
Trim43b,0
Trim43c,23
Trim44,21563
Trim45,120
Trim46,236
Trim47,85
Trim5,993
Trim50,0
Trim52,0
Trim54,0
Trim55,0
Trim56,2317
Trim58,0
Trim59,796
Trim6,0
Trim60,0
Trim61,0
Trim62,393
Trim63,1551
Trim65,517
Trim66,20
Trim67,15
Trim68,12
Trim69,17
Trim7,38
Trim71,23
Trim72,4
Trim75,4
Trim8,4539
Trim80,6
Trim9,0
Triml1,0
Triml2,0
Trio,4043
Triobp,1865
Trip10,930
Trip11,6222
Trip12,28133
Trip13,5022
Trip4,3097
Trip6,185
Triqk,0
Trit1,922
Trmt1,5379
Trmt10a,2582
Trmt10b,1038
Trmt10c,7743
Trmt11,1512
Trmt112,2694
Trmt12,1620
Trmt13,225
Trmt1l,978
Trmt2a,0
Trmt2b,2505
Trmt44,860
Trmt5,3480
Trmt6,5851
Trmt61a,1644
Trmt61b,528
Trmu,669
TrnA,0
Trnad-guc,4
Trnae-cuc,0
Trnae-uuc,0
Trnaf-gaa,0
Trnah-gug,0
Trnai-aau,0
Trnai-uau,0
Trnak-uuu,0
Trnal-caa,0
Trnal-uaa,0
Trnam-cau,0
Trnap-ugg,0
Trnaq-cug,0
Trnaq-uug,0
Trnar-ucu,0
Trnas-aga,4
Trnas-uga,0
Trnat-agu,0
Trnau1ap,1490
Trnav-cac,0
TrnC,48
TrnD,0
TrnE,3096
TrnF,0
TrnG,0
TrnH,484
TrnI,124
TrnK,0
TrnL1,5661
TrnL2,245
TrnM,119
TrnN,12
TrnP,3564
Trnp1,0
TrnQ,0
TrnR,7
TrnS1,0
TrnS2,0
TrnT,148
Trnt1,8679
TrnV,0
TrnW,266
TrnY,281
Tro,0
Troap,1745
Trove2,2664
Trp53,9916
Trp53-ps,156
Trp53bp1,8665
Trp53bp2,2559
Trp53cor1,10
Trp53i11,2
Trp53i13,555
Trp53inp1,2791
Trp53inp2,1451
Trp53rk,584
Trp53tg5,12
Trp63,6628
Trp73,1396
Trpa1,0
Trpc1,0
Trpc2,0
Trpc3,0
Trpc4,0
Trpc4ap,9416
Trpc5,1
Trpc5os,13
Trpc6,4
Trpc7,0
Trpd52l3,0
Trpm1,2004
Trpm2,4
Trpm3,0
Trpm4,782
Trpm5,292
Trpm6,0
Trpm7,11093
Trpm8,1
Trps1,0
Trpt1,155
Trpv1,2
Trpv2,2769
Trpv3,0
Trpv4,22
Trpv5,0
Trpv6,0
Trrap,14579
Trub1,2553
Trub2,1909
Try10,0
Try4,0
Try5,0
Tsacc,256
Tsc1,5490
Tsc2,5428
Tsc22d1,16
Tsc22d2,7626
Tsc22d3,2118
Tsc22d4,4826
Tsen15,1427
Tsen2,2141
Tsen34,1229
Tsen54,2213
Tsfm,1981
Tsg101,1852
Tsg101-ps,17
Tsga10,103
Tsga10ip,73
Tsga13,0
Tsga8,0
Tshb,4
Tshr,0
Tshz1,4389
Tshz2,0
Tshz3,0
Tsix,0
Tsks,2
Tsku,416
Tslp,0
Tsn,9064
Tsnax,6923
Tsnaxip1,22
Tspan1,0
Tspan10,9
Tspan11,0
Tspan12,0
Tspan13,20
Tspan14,5266
Tspan15,8
Tspan17,30
Tspan18,2
Tspan2,653
Tspan2os,0
Tspan3,6241
Tspan31,4739
Tspan32,2900
Tspan33,1564
Tspan4,1742
Tspan5,1851
Tspan6,0
Tspan7,0
Tspan8,3
Tspan9,352
Tspear,48
Tspo,1273
Tspo2,0
Tspy-ps,0
Tspyl-ps,0
Tspyl1,4151
Tspyl2,3372
Tspyl3,1395
Tspyl4,1245
Tspyl5,0
Tsr1,7340
Tsr2,3304
Tsr3,973
Tssc1,1193
Tssc4,2276
Tssk1,0
Tssk2,0
Tssk3,0
Tssk4,20
Tssk5,0
Tssk6,98
Tst,38
Tsta3,1972
Tstd1,23
Tstd2,2843
Tstd3,1586
Tsx,0
Ttbk1,6
Ttbk2,2904
Ttc1,4413
Ttc12,0
Ttc13,3042
Ttc14,3935
Ttc16,20
Ttc17,3291
Ttc19,1827
Ttc21a,23
Ttc21b,0
Ttc22,0
Ttc23,209
Ttc23l,16
Ttc24,2
Ttc25,173
Ttc26,467
Ttc27,4569
Ttc28,214
Ttc29,2
Ttc3,4490
Ttc30a1,0
Ttc30a2,0
Ttc30b,101
Ttc32,1015
Ttc33,5222
Ttc34,6
Ttc36,12
Ttc37,6869
Ttc38,1110
Ttc39a,30
Ttc39b,2980
Ttc39c,3
Ttc39d,17
Ttc4,3398
Ttc5,4378
Ttc7,3862
Ttc7b,4567
Ttc8,430
Ttc9,0
Ttc9b,0
Ttc9c,4882
Ttf1,1709
Ttf2,1248
Tti1,4634
Tti2,2808
Ttk,3039
Ttl,450
Ttll1,1042
Ttll10,12
Ttll11,45
Ttll12,3429
Ttll13,76
Ttll2,2
Ttll3,254
Ttll4,9895
Ttll5,1930
Ttll6,0
Ttll7,158
Ttll8,4
Ttll9,24
Ttn,97
Ttpa,0
Ttpal,6251
Ttr,0
Ttyh1,8
Ttyh2,471
Ttyh3,2161
Tub,4
Tuba1a,1792
Tuba1b,7092
Tuba1c,2264
Tuba3a,8
Tuba3b,0
Tuba4a,7930
Tuba8,1
Tubal3,0
Tubb1,2
Tubb2a,881
Tubb2a-ps2,0
Tubb2b,679
Tubb3,432
Tubb4a,215
Tubb4b,7812
Tubb4b-ps1,2
Tubb4b-ps2,3
Tubb5,4851
Tubb6,1182
Tubd1,709
Tube1,884
Tubg1,4582
Tubg2,809
Tubgcp2,3787
Tubgcp3,3398
Tubgcp4,787
Tubgcp5,3143
Tubgcp6,2326
Tufm,4458
Tuft1,643
Tug1,7891
Tulp1,8
Tulp2,51
Tulp3,2817
Tulp4,3140
Tunar,0
Tusc1,0
Tusc2,1598
Tusc3,2446
Tusc5,1
Tut1,4773
Tvp23a,95
Tvp23b,3535
Tvp23bos,0
Twf1,3983
Twf2,2059
Twist1,0
Twist2,0
Twistnb,6883
Twsg1,4241
Txk,1
Txlna,2704
Txlnb,3231
Txlng,3492
Txn1,8479
Txn2,4799
Txndc11,7016
Txndc12,3046
Txndc15,1184
Txndc16,17779
Txndc17,3263
Txndc2,0
Txndc5,17947
Txndc8,0
Txndc9,3212
Txnip,1779
Txnl1,10005
Txnl4a,10252
Txnl4b,821
Txnrd1,17039
Txnrd2,0
Txnrd3,1141
Tyk2,3904
Tymp,99
Tyms,3884
Tyms-ps,7
Tyr,0
Tyro3,4190
Tyrobp,989
Tyrp1,0
Tysnd1,2290
Tyw1,4281
Tyw3,798
Tyw5,814
U2af1,8073
U2af1l4,907
U2af2,17106
U2surp,16691
U90926,6
Uaca,0
Uap1,4705
Uap1l1,3156
Uba1,23590
Uba1y,0
Uba2,11558
Uba3,9302
Uba5,1765
Uba52,29670
Uba6,6547
Uba7,1027
Ubac1,4236
Ubac2,4691
Ubald1,3823
Ubald2,4299
Ubap1,2950
Ubap1l,14
Ubap2,11195
Ubap2l,16194
Ubash3a,25
Ubash3b,1691
Ubb,13493
Ubc,14956
Ubd,0
Ube2a,7962
Ube2b,6359
Ube2c,3356
Ube2cbp,70
Ube2d1,893
Ube2d2a,5375
Ube2d2b,0
Ube2d3,38195
Ube2dnl1,0
Ube2dnl2,0
Ube2e1,2326
Ube2e2,0
Ube2e3,4945
Ube2f,2901
Ube2g1,6158
Ube2g2,2905
Ube2h,4793
Ube2i,4889
Ube2j1,20785
Ube2j2,4272
Ube2k,9833
Ube2l3,8904
Ube2l6,180
Ube2m,4710
Ube2n,3938
Ube2o,8296
Ube2q1,7646
Ube2q2,1572
Ube2ql1,0
Ube2r2,6669
Ube2s,3420
Ube2t,1102
Ube2u,0
Ube2v1,1094
Ube2v2,1192
Ube2w,2893
Ube2z,6609
Ube3a,17605
Ube3b,4088
Ube3c,6145
Ube4a,7070
Ube4b,2728
Ube4bos1,0
Ubfd1,8153
Ubiad1,1650
Ubl3,7957
Ubl4,1042
Ubl4b,1
Ubl5,3724
Ubl7,3162
Ublcp1,1764
Ubn1,13248
Ubn2,10130
Ubox5,3725
Ubp1,9834
Ubqln1,13292
Ubqln2,0
Ubqln3,0
Ubqln4,6253
Ubqlnl,0
Ubr1,6402
Ubr2,16077
Ubr3,9298
Ubr4,23926
Ubr5,38927
Ubr7,5963
Ubtd1,648
Ubtd2,6154
Ubtf,20611
Ubtfl1,0
Ubxn1,7178
Ubxn10,0
Ubxn11,1774
Ubxn2a,6790
Ubxn2b,1167
Ubxn4,10162
Ubxn6,2240
Ubxn7,14146
Ubxn8,1410
Uchl1,0
Uchl1os,0
Uchl3,5573
Uchl4,336
Uchl5,4638
Uck1,1229
Uck2,26120
Uckl1,534
Uckl1os,11
Ucma,1
Ucn,0
Ucn2,4
Ucn3,0
Ucp1,2
Ucp2,28315
Ucp3,2
Uevld,569
Ufc1,2552
Ufd1l,1
Ufl1,6128
Ufm1,3106
Ufsp1,68
Ufsp2,2033
Ugcg,7002
Ugdh,3114
Uggt1,10271
Uggt2,451
Ugp2,1827
Ugt1a1,0
Ugt1a10,0
Ugt1a2,0
Ugt1a5,0
Ugt1a6a,0
Ugt1a6b,0
Ugt1a7c,103
Ugt1a9,0
Ugt2a1,0
Ugt2a2,0
Ugt2a3,0
Ugt2b1,0
Ugt2b34,0
Ugt2b35,0
Ugt2b36,0
Ugt2b37,0
Ugt2b38,0
Ugt2b5,0
Ugt3a1,0
Ugt3a2,0
Ugt8a,0
Uhmk1,1946
Uhrf1,10433
Uhrf1bp1,0
Uhrf1bp1l,6047
Uhrf2,7202
Uimc1,3815
Ulbp1,3790
Ulk1,1573
Ulk2,3800
Ulk3,842
Ulk4,1225
Umad1,1755
Umod,0
Umodl1,62
Umpk-ps,0
Umps,12925
Unc119,1519
Unc119b,2624
Unc13a,413
Unc13b,34
Unc13c,0
Unc13d,333
Unc45a,1427
Unc45b,958
Unc50,1914
Unc5a,0
Unc5b,167
Unc5c,0
Unc5cl,7
Unc5d,0
Unc79,4
Unc80,0
Unc93a,7
Unc93b1,11572
Uncx,0
Ung,5316
Unk,2062
Unkl,560
Uox,0
Upb1,126
Upf1,5503
Upf2,8033
Upf3a,2712
Upf3b,4041
Upk1a,270
Upk1b,0
Upk2,1
Upk3a,0
Upk3b,0
Upk3bl,0
Upp1,0
Upp2,0
Uprt,992
Uqcc1,1896
Uqcc2,1730
Uqcc3,1254
Uqcr10,3473
Uqcr11,1799
Uqcrb,4910
Uqcrc1,12221
Uqcrc2,14878
Uqcrfs1,7509
Uqcrh,3832
Uqcrq,4812
Urad,0
Urah,0
Urb1,5596
Urb2,7279
Urgcp,3788
Uri1,10975
Urm1,2280
Uroc1,0
Urod,1842
Uros,1060
Usb1,907
Use1,2808
Usf1,2697
Usf2,5657
Ush1c,2
Ush1g,15
Ush2a,2
Ushbp1,20
Usmg5,2538
Uso1,7754
Usp1,15922
Usp10,11861
Usp11,6083
Usp12,2911
Usp13,0
Usp14,10540
Usp15,5138
Usp16,9323
Usp17la,2
Usp17lb,0
Usp17lc,0
Usp17ld,0
Usp17le,0
Usp18,97
Usp19,11339
Usp2,312
Usp20,1573
Usp21,1157
Usp22,8075
Usp24,11877
Usp25,7198
Usp26,0
Usp27x,3
Usp28,1401
Usp29,0
Usp3,4563
Usp30,2778
Usp31,5663
Usp32,2748
Usp33,5375
Usp34,36673
Usp35,526
Usp36,6907
Usp37,7791
Usp38,8292
Usp39,3
Usp4,6755
Usp40,3759
Usp42,5004
Usp43,0
Usp44,2570
Usp45,4211
Usp46,2323
Usp47,17805
Usp48,7047
Usp49,1329
Usp5,5121
Usp50,2
Usp51,0
Usp53,0
Usp54,3214
Usp6nl,7419
Usp7,18169
Usp8,8947
Usp9x,24914
Usp9y,0
Uspl1,9255
Ust,4
Utf1,2
Utp11l,5055
Utp14a,3761
Utp14b,768
Utp14b-ps1,0
Utp15,12615
Utp18,6587
Utp20,7672
Utp23,2524
Utp3,9875
Utp6,9285
Utrn,66
Uts2,0
Uts2b,34
Uts2r,0
Uty,0
Uvrag,11352
Uvssa,3900
Uxs1,2285
Uxt,273
V1ra8,0
V1rd19,0
Vac14,4718
Vamp1,103
Vamp2,1318
Vamp3,1
Vamp4,3978
Vamp5,0
Vamp7,0
Vamp7-ps,0
Vamp8,0
Vangl1,0
Vangl2,1142
Vapa,8353
Vapb,4684
Vars,0
Vars2,300
Vash1,1538
Vash2,10
Vasn,523
Vasp,4276
Vat1,6286
Vat1l,0
Vaultrc5,6
Vav1,5464
Vav2,10092
Vav3,0
Vax1,0
Vax2,7
Vax2os,0
Vbp1,7374
Vcam1,0
Vcan,27
Vcl,1613
Vcp,22419
Vcp-rs,73
Vcpip1,11648
Vcpkmt,778
Vdac1,16716
Vdac2,29734
Vdac3,8417
Vdac3-ps1,813
Vdr,108
Vegfa,7322
Vegfb,2528
Vegfc,0
Veph1,0
Vezf1,3
Vezt,3472
Vgf,15
Vgll1,2
Vgll2,0
Vgll3,0
Vgll4,4455
Vhl,2172
Vil1,7
Vill,18
Vim,75
Vimp,4269
Vip,0
Vipas39,2774
Vipr1,15
Vipr2,0
Vis1,2
Vit,0
Vkorc1,27
Vkorc1l1,4901
Vldlr,0
Vma21,2690
Vmac,456
Vmn1r-ps100,0
Vmn1r-ps102,0
Vmn1r-ps103,0
Vmn1r-ps110,0
Vmn1r-ps111,0
Vmn1r-ps113,0
Vmn1r-ps114,0
Vmn1r-ps126,0
Vmn1r-ps132,0
Vmn1r-ps14,0
Vmn1r-ps15,0
Vmn1r-ps17,0
