gene_id,Satrom-mRNA-3hC_GGCTAC_L003_001
Gm31329,0
Gm31330,0
Gm31331,2
Gm31332,7
Gm31333,0
Gm3134,0
Gm31340,0
Gm31341,0
Gm31342,5
Gm31343,0
Gm31344,0
Gm31347,0
Gm31348,0
Gm31349,0
Gm31351,0
Gm31352,0
Gm31353,0
Gm31355,0
Gm31356,1
Gm31358,0
Gm31359,0
Gm31363,0
Gm31364,4
Gm31365,4
Gm31367,0
Gm31369,0
Gm3137,0
Gm31370,0
Gm31373,1
Gm31374,0
Gm31378,0
Gm31379,0
Gm3138,0
Gm31383,2
Gm31384,0
Gm31385,0
Gm31386,0
Gm31388,0
Gm3139,0
Gm31391,7
Gm31392,0
Gm31393,0
Gm31394,2
Gm31395,0
Gm31399,0
Gm31400,6
Gm31401,0
Gm31402,11
Gm31404,0
Gm31405,0
Gm31406,4
Gm31407,0
Gm31408,0
Gm31409,0
Gm3141,0
Gm31413,0
Gm31414,9
Gm31415,0
Gm31416,0
Gm31417,0
Gm31418,0
Gm31419,0
Gm31420,0
Gm31421,0
Gm31423,0
Gm31427,0
Gm31428,0
Gm31429,0
Gm3143,0
Gm31430,0
Gm31431,0
Gm31432,0
Gm31434,0
Gm31436,2
Gm31437,3
Gm31438,0
Gm31439,2
Gm31441,0
Gm31443,0
Gm31444,0
Gm31445,0
Gm31446,10
Gm31447,1
Gm31449,1
Gm31450,0
Gm31452,0
Gm31453,0
Gm31455,0
Gm31456,0
Gm31457,0
Gm31458,0
Gm31459,0
Gm31460,0
Gm31461,0
Gm31462,12
Gm31463,0
Gm31464,0
Gm31465,0
Gm31467,128
Gm31469,0
Gm3147,0
Gm31471,0
Gm31472,0
Gm31473,2
Gm31475,0
Gm31476,2
Gm31477,22
Gm31479,0
Gm31482,0
Gm31483,66
Gm31484,0
Gm31485,21
Gm31486,0
Gm31489,0
Gm31490,0
Gm31491,0
Gm31492,0
Gm31493,0
Gm31494,0
Gm31495,0
Gm31496,0
Gm31497,0
Gm31499,595
Gm3150,2
Gm31500,0
Gm31501,0
Gm31502,0
Gm31503,4
Gm31504,7
Gm31505,1
Gm31508,0
Gm31510,0
Gm31511,0
Gm31512,2
Gm31513,11
Gm31515,0
Gm31516,0
Gm31517,0
Gm31518,0
Gm31519,0
Gm31520,0
Gm31521,0
Gm31522,0
Gm31523,0
Gm31525,0
Gm31526,1
Gm31527,0
Gm31529,0
Gm31530,0
Gm31531,0
Gm31532,0
Gm31533,0
Gm31534,0
Gm31535,0
Gm31536,0
Gm31538,0
Gm31539,41
Gm31542,0
Gm31543,0
Gm31544,0
Gm31545,0
Gm31546,12
Gm31547,0
Gm31548,0
Gm31550,0
Gm31551,0
Gm31552,0
Gm31553,0
Gm31555,0
Gm31556,0
Gm31557,0
Gm31558,0
Gm31559,1
Gm31560,0
Gm31562,2
Gm31563,132
Gm31564,0
Gm31565,0
Gm31566,22
Gm31567,0
Gm31568,0
Gm31569,0
Gm31573,0
Gm31577,0
Gm31579,0
Gm31581,0
Gm31582,1
Gm31583,0
Gm31585,0
Gm31586,0
Gm31587,0
Gm31588,0
Gm3159,0
Gm31590,0
Gm31592,0
Gm31593,20
Gm31594,0
Gm31595,35
Gm31596,0
Gm31597,0
Gm31598,0
Gm31600,0
Gm31601,0
Gm31603,0
Gm31606,0
Gm31607,1
Gm31608,0
Gm31610,0
Gm31612,1
Gm31613,0
Gm31614,0
Gm31615,34
Gm31616,25
Gm31617,0
Gm31618,0
Gm31619,68
Gm31620,0
Gm31621,0
Gm31623,52
Gm31624,0
Gm31626,0
Gm31629,0
Gm31630,0
Gm31631,0
Gm31632,0
Gm31633,0
Gm31635,0
Gm31636,0
Gm31637,0
Gm31638,0
Gm31639,2
Gm3164,0
Gm31640,0
Gm31641,0
Gm31642,0
Gm31643,115
Gm31645,11
Gm31646,1
Gm31647,0
Gm31648,0
Gm31649,0
Gm31650,0
Gm31651,0
Gm31652,0
Gm31653,5
Gm31655,8
Gm31656,0
Gm31657,20
Gm31658,0
Gm31659,4
Gm31660,0
Gm31661,0
Gm31663,0
Gm31665,0
Gm31667,0
Gm31668,4
Gm31669,1
Gm31671,0
Gm31672,0
Gm31673,0
Gm31674,0
Gm31676,4
Gm31677,0
Gm31678,0
Gm31679,0
Gm31680,0
Gm31682,0
Gm31683,0
Gm31684,0
Gm31686,0
Gm31687,0
Gm31688,0
Gm31690,0
Gm31691,0
Gm31692,8
Gm31693,0
Gm31696,0
Gm31698,0
Gm31699,10
Gm31700,0
Gm31701,0
Gm31704,2
Gm31706,0
Gm31707,0
Gm31709,0
Gm31711,0
Gm31712,0
Gm31713,0
Gm31714,0
Gm31715,2
Gm31718,217
Gm31719,1
Gm31720,0
Gm31721,0
Gm31722,0
Gm31723,54
Gm31724,0
Gm31725,17
Gm31726,0
Gm31727,0
Gm31728,24
Gm31729,0
Gm3173,4
Gm31731,0
Gm31733,0
Gm31734,0
Gm31735,0
Gm31738,16
Gm31739,0
Gm31740,0
Gm31742,2
Gm31744,0
Gm31745,0
Gm31746,0
Gm31747,0
Gm31748,0
Gm31750,0
Gm31751,2
Gm31752,0
Gm31753,0
Gm31754,0
Gm31755,0
Gm31756,0
Gm31758,0
Gm31759,4
Gm3176,0
Gm31761,0
Gm31762,0
Gm31763,8
Gm31764,0
Gm31765,0
Gm31769,0
Gm31771,0
Gm31772,0
Gm31773,0
Gm31774,0
Gm31775,0
Gm31776,0
Gm31777,0
Gm31780,111
Gm31781,0
Gm31784,0
Gm31785,0
Gm31786,0
Gm31790,0
Gm31791,0
Gm31792,5
Gm31794,6
Gm31796,0
Gm31797,3
Gm318,0
Gm31803,0
Gm31804,1
Gm31805,20
Gm31806,0
Gm31808,163
Gm31810,0
Gm31812,45
Gm31813,36
Gm31814,0
Gm31815,6
Gm31816,0
Gm31817,0
Gm31818,0
Gm31819,0
Gm3182,0
Gm31820,0
Gm31821,0
Gm31822,0
Gm31825,0
Gm31828,196
Gm31829,0
Gm3183,0
Gm31830,0
Gm31831,0
Gm31832,0
Gm31834,28
Gm31835,0
Gm31836,17
Gm31838,0
Gm31839,2
Gm31841,0
Gm31842,0
Gm31843,0
Gm31845,0
Gm31847,0
Gm31848,0
Gm31849,0
Gm31850,0
Gm31851,0
Gm31852,21
Gm31854,3
Gm31855,0
Gm31857,4
Gm31860,0
Gm31861,0
Gm31862,5
Gm31863,5
Gm31865,3
Gm31866,0
Gm31867,0
Gm31868,4
Gm31869,4
Gm31870,0
Gm31871,0
Gm31872,12
Gm31875,0
Gm31878,0
Gm31879,0
Gm31880,0
Gm31881,2
Gm31882,0
Gm31884,0
Gm31887,0
Gm31888,3
Gm31889,2
Gm3189,0
Gm31890,2
Gm31891,0
Gm31892,0
Gm31893,0
Gm31894,0
Gm31895,0
Gm31896,0
Gm31897,12
Gm31898,0
Gm31899,0
Gm31901,0
Gm31902,21
Gm31903,0
Gm31904,0
Gm31905,0
Gm31906,0
Gm31907,1
Gm31908,0
Gm31909,2
Gm3191,0
Gm31912,0
Gm31913,91
Gm31914,0
Gm31918,14
Gm3192,0
Gm31920,0
Gm31921,0
Gm31923,0
Gm31924,0
Gm31925,13
Gm31926,0
Gm31928,0
Gm31930,0
Gm31931,0
Gm31932,4
Gm31933,0
Gm31936,1
Gm31937,14
Gm31938,0
Gm31939,0
Gm31940,34
Gm31941,0
Gm31945,0
Gm31946,0
Gm31947,0
Gm31951,0
Gm31953,0
Gm31954,0
Gm31955,0
Gm31956,0
Gm31957,0
Gm31960,0
Gm31962,34
Gm31963,20
Gm31965,0
Gm31966,4
Gm31970,0
Gm31973,0
Gm31974,0
Gm31976,0
Gm31977,0
Gm31978,1
Gm31979,0
Gm31980,0
Gm31981,0
Gm31982,0
Gm31983,0
Gm31984,0
Gm31985,0
Gm31986,7
Gm31987,0
Gm31988,0
Gm31989,0
Gm31990,0
Gm31992,0
Gm31993,0
Gm31998,18
Gm31999,0
Gm3200,20
Gm32002,0
Gm32003,0
Gm32004,0
Gm32005,0
Gm32006,1
Gm32007,0
Gm32008,0
Gm32009,0
Gm32010,0
Gm32011,0
Gm32013,0
Gm32014,0
Gm32015,0
Gm32016,0
Gm32017,0
Gm32018,0
Gm32020,0
Gm32022,0
Gm32023,39
Gm32024,0
Gm32025,0
Gm32026,5
Gm32027,0
Gm32028,0
Gm32029,7
Gm32031,4
Gm32035,0
Gm32036,2
Gm32038,0
Gm32039,0
Gm32040,0
Gm32041,0
Gm32042,4
Gm32045,0
Gm32046,9
Gm32048,2
Gm32050,0
Gm32051,2
Gm32052,0
Gm32055,0
Gm32056,13
Gm32057,1
Gm32058,1
Gm32059,2
Gm32061,0
Gm32062,0
Gm32063,0
Gm32064,10
Gm32067,0
Gm32068,0
Gm32069,0
Gm32070,0
Gm32071,0
Gm32072,0
Gm32073,0
Gm32074,0
Gm32075,0
Gm32076,0
Gm32077,0
Gm32079,0
Gm32080,13
Gm32081,0
Gm32082,5
Gm32083,0
Gm32084,0
Gm32085,0
Gm32089,0
Gm32090,0
Gm32091,0
Gm32092,0
Gm32093,0
Gm32098,0
Gm32099,16
Gm32100,0
Gm32101,0
Gm32102,0
Gm32104,0
Gm32105,0
Gm32107,54
Gm32108,0
Gm32110,0
Gm32111,0
Gm32112,18
Gm32113,0
Gm32116,4
Gm32117,2
Gm32119,0
Gm32121,0
Gm32122,3
Gm32123,0
Gm32124,0
Gm32125,0
Gm32126,0
Gm32128,0
Gm3213,0
Gm32130,0
Gm32131,238
Gm32133,1
Gm32135,0
Gm32137,0
Gm32139,0
Gm32141,0
Gm32142,0
Gm32143,0
Gm32144,0
Gm32146,0
Gm32148,0
Gm32150,0
Gm32151,0
Gm32156,6
Gm32158,0
Gm32162,0
Gm32164,6
Gm32167,0
Gm32168,0
Gm32171,0
Gm32172,0
Gm32173,0
Gm32174,0
Gm32176,1
Gm32177,0
Gm32178,14
Gm32183,0
Gm32184,11
Gm32185,0
Gm32186,0
Gm32187,0
Gm3219,20
Gm32190,0
Gm32191,0
Gm32194,0
Gm32196,0
Gm32197,0
Gm32199,2
Gm32200,25
Gm32201,2
Gm32202,10
Gm32203,0
Gm32204,0
Gm32208,0
Gm32209,0
Gm32210,0
Gm32211,0
Gm32213,0
Gm32214,0
Gm32216,0
Gm32219,0
Gm3222,18
Gm32220,2
Gm32221,21
Gm32222,0
Gm32223,0
Gm32224,0
Gm32226,2
Gm32227,0
Gm32229,8
Gm32230,2
Gm32231,0
Gm32232,0
Gm32234,5
Gm32235,0
Gm32236,2
Gm32237,0
Gm32239,0
Gm32240,0
Gm32242,0
Gm32243,0
Gm32245,12
Gm32246,0
Gm32247,0
Gm32249,79
Gm32250,0
Gm32251,0
Gm32252,0
Gm32255,0
Gm32256,0
Gm32257,0
Gm32258,0
Gm32259,0
Gm3226,8
Gm32261,5
Gm32262,5
Gm32263,0
Gm32264,0
Gm32265,0
Gm32266,0
Gm32267,4
Gm32268,12
Gm32269,0
Gm32271,0
Gm32272,0
Gm32273,0
Gm32275,2
Gm32276,243
Gm32278,0
Gm32279,0
Gm32280,0
Gm32281,0
Gm32282,3
Gm32283,0
Gm32284,0
Gm32286,0
Gm32287,0
Gm32288,15
Gm32289,6
Gm32291,0
Gm32293,0
Gm32294,15
Gm32295,0
Gm32296,9
Gm32298,0
Gm3230,2
Gm32300,0
Gm32302,2
Gm32304,0
Gm32305,0
Gm32307,0
Gm32308,0
Gm32309,0
Gm32310,0
Gm32311,35
Gm32312,621
Gm32313,21
Gm32315,0
Gm32316,0
Gm32317,6
Gm32319,0
Gm32320,0
Gm32322,0
Gm32327,0
Gm32328,0
Gm3233,0
Gm32330,0
Gm32331,5
Gm32333,0
Gm32334,0
Gm32335,0
Gm32336,27
Gm32337,0
Gm32338,0
Gm32339,0
Gm3234,0
Gm32340,0
Gm32341,0
Gm32342,12
Gm32344,0
Gm32345,3
Gm32347,0
Gm32348,0
Gm32351,0
Gm32352,0
Gm32353,0
Gm32355,0
Gm32356,0
Gm32357,0
Gm32358,0
Gm32359,0
Gm32360,0
Gm32362,0
Gm32364,51
Gm32365,0
Gm32367,0
Gm32368,0
Gm32370,8
Gm32371,0
Gm32373,0
Gm32374,1
Gm32376,0
Gm32377,0
Gm32378,0
Gm32379,0
Gm3238,0
Gm32380,0
Gm32381,2
Gm32382,0
Gm32383,0
Gm32384,0
Gm32385,0
Gm32389,0
Gm3239,0
Gm32390,0
Gm32391,0
Gm32392,0
Gm32394,51
Gm32395,11
Gm32398,0
Gm32399,0
Gm324,0
Gm32401,123
Gm32403,4
Gm32404,0
Gm32405,0
Gm32406,4
Gm32409,0
Gm32411,0
Gm32412,0
Gm32413,11
Gm32416,0
Gm32420,0
Gm32422,0
Gm32423,0
Gm32425,0
Gm32427,0
Gm32428,0
Gm32429,2
Gm32430,0
Gm32431,0
Gm32432,0
Gm32434,0
Gm32435,21
Gm32436,0
Gm32437,0
Gm32438,2
Gm3244,1
Gm32440,68
Gm32441,0
Gm32442,0
Gm32443,0
Gm32444,0
Gm32447,0
Gm32448,0
Gm32449,0
Gm32450,0
Gm32453,0
Gm32454,0
Gm32455,0
Gm32456,0
Gm32457,48
Gm32458,0
Gm32459,0
Gm32460,0
Gm32461,0
Gm32462,0
Gm32463,0
Gm32464,0
Gm32465,0
Gm32468,2
Gm32469,0
Gm32471,0
Gm32472,0
Gm32473,0
Gm32474,7
Gm32476,0
Gm32477,0
Gm32478,0
Gm32479,96
Gm3248,0
Gm32480,2
Gm32481,0
Gm32482,0
Gm32483,47
Gm32485,0
Gm32486,0
Gm32487,0
Gm32488,1466
Gm32489,0
Gm32491,0
Gm32492,0
Gm32495,0
Gm32496,0
Gm32497,6
Gm32498,0
Gm32499,0
Gm3250,0
Gm32500,0
Gm32502,0
Gm32504,0
Gm32505,0
Gm32506,2
Gm32507,0
Gm32508,0
Gm32509,0
Gm32510,0
Gm32511,0
Gm32512,0
Gm32513,0
Gm32514,0
Gm32515,9
Gm32517,0
Gm32518,0
Gm3252,1
Gm32522,0
Gm32525,3
Gm32526,0
Gm32527,4
Gm32528,39
Gm32529,0
Gm32530,1
Gm32531,0
Gm32532,0
Gm32533,0
Gm32534,0
Gm32535,0
Gm32536,0
Gm32537,0
Gm32539,0
Gm32540,0
Gm32542,0
Gm32543,0
Gm32544,0
Gm32545,0
Gm32546,0
Gm32547,0
Gm32548,0
Gm32549,2
Gm3255,1
Gm32551,17
Gm32552,0
Gm32553,15
Gm32554,0
Gm32555,0
Gm32556,0
Gm32558,0
Gm32560,0
Gm32561,0
Gm32562,0
Gm32563,0
Gm32564,0
Gm32565,1
Gm32566,54
Gm32567,0
Gm32569,0
Gm32571,0
Gm32572,0
Gm32573,0
Gm32574,0
Gm32575,0
Gm32576,0
Gm32577,0
Gm32579,0
Gm3258,45
Gm32581,5
Gm32584,6
Gm32585,0
Gm32586,7
Gm32587,0
Gm32588,13
Gm32589,0
Gm3259,0
Gm32590,0
Gm32591,0
Gm32592,0
Gm32593,8
Gm32594,0
Gm32595,0
Gm32596,0
Gm32597,18
Gm32600,0
Gm32603,0
Gm32604,24
Gm32605,8
Gm32607,1
Gm32608,0
Gm32611,0
Gm32613,0
Gm32616,15
Gm32618,0
Gm32620,0
Gm32621,0
Gm32622,0
Gm32623,0
Gm32624,0
Gm32627,0
Gm32629,0
Gm32630,0
Gm32631,0
Gm32632,0
Gm32633,4
Gm32634,2
Gm32636,0
Gm32639,0
Gm3264,0
Gm32640,0
Gm32641,0
Gm32642,0
Gm32643,24
Gm32644,0
Gm32645,14
Gm32646,0
Gm32647,0
Gm32649,0
Gm32650,0
Gm32651,0
Gm32652,0
Gm32653,0
Gm32655,0
Gm32656,2
Gm32657,0
Gm32658,0
Gm32659,2
Gm32660,0
Gm32661,0
Gm32662,0
Gm32663,0
Gm32664,0
Gm32666,0
Gm32669,7
Gm32670,0
Gm32672,0
Gm32673,0
Gm32675,23
Gm32676,0
Gm32677,0
Gm32678,0
Gm32679,126
Gm32680,2
Gm32681,0
Gm32682,0
Gm32683,0
Gm32684,0
Gm32685,0
Gm32687,58
Gm32688,0
Gm32689,0
Gm32693,0
Gm32694,0
Gm32695,2
Gm32696,0
Gm32699,0
Gm32700,3
Gm32701,0
Gm32702,0
Gm32703,0
Gm32705,0
Gm32707,0
Gm32708,0
Gm32709,0
Gm32710,0
Gm32711,0
Gm32713,0
Gm32714,0
Gm32715,23
Gm32716,0
Gm32717,0
Gm32718,0
Gm32719,0
Gm3272,7
Gm32720,0
Gm32721,0
Gm32722,2
Gm32723,2
Gm32724,0
Gm32725,32
Gm32727,0
Gm32728,0
Gm32729,0
Gm32731,4
Gm32733,4
Gm32734,0
Gm32735,0
Gm32736,0
Gm32737,0
Gm32738,0
Gm32739,4
Gm32740,0
Gm32741,0
Gm32742,40
Gm32743,4
Gm32745,0
Gm32746,0
Gm32747,0
Gm32748,0
Gm32749,0
Gm32750,0
Gm32753,0
Gm32754,0
Gm32755,0
Gm32756,21
Gm32758,0
Gm32759,0
Gm32760,1
Gm32762,0
Gm32764,0
Gm32765,0
Gm32766,0
Gm32767,0
Gm32768,0
Gm32769,0
Gm32770,0
Gm32771,0
Gm32772,0
Gm32773,0
Gm32776,0
Gm32777,0
Gm32778,6
Gm3278,0
Gm32780,0
Gm32783,0
Gm32786,2
Gm32788,2
Gm32789,0
Gm3279,0
Gm32790,15
Gm32791,0
Gm32792,3
Gm32793,0
Gm32794,0
Gm32795,0
Gm32796,0
Gm32797,0
Gm32798,3
Gm32800,0
Gm32801,0
Gm32802,0
Gm32803,0
Gm32806,1
Gm32807,0
Gm32809,0
Gm32810,0
Gm32811,0
Gm32813,0
Gm32815,0
Gm32816,0
Gm32817,0
Gm32818,0
Gm32819,871
Gm32820,0
Gm32822,4
Gm32823,3
Gm32824,0
Gm32825,0
Gm32826,0
Gm32827,4
Gm32828,0
Gm32829,0
Gm32830,0
Gm32833,0
Gm32834,14
Gm32835,0
Gm32836,0
Gm32838,0
Gm32839,0
Gm32840,0
Gm32841,0
Gm32842,6
Gm32843,0
Gm32845,0
Gm32846,0
Gm32847,0
Gm32848,0
Gm32849,0
Gm3285,0
Gm32850,0
Gm32852,0
Gm32853,2
Gm32854,0
Gm32855,0
Gm32856,334
Gm32857,84
Gm32858,0
Gm3286,0
Gm32860,0
Gm32861,47
Gm32862,0
Gm32863,0
Gm32864,0
Gm32865,0
Gm32866,0
Gm32867,16
Gm32868,0
Gm32869,4
Gm32870,0
Gm32871,0
Gm32872,0
Gm32874,0
Gm32875,0
Gm32876,0
Gm32877,0
Gm32878,0
Gm32879,4
Gm32881,0
Gm32882,4
Gm32884,0
Gm32885,0
Gm32886,2
Gm32887,0
Gm32888,0
Gm32892,1
Gm32893,0
Gm32894,0
Gm32896,0
Gm32897,0
Gm32898,0
Gm32899,1
Gm32900,0
Gm32902,0
Gm32903,0
Gm32904,1
Gm32906,0
Gm32908,0
Gm32910,0
Gm32911,33
Gm32912,0
Gm32913,0
Gm32914,46
Gm32915,0
Gm32916,0
Gm32917,0
Gm32918,0
Gm3292,0
Gm32920,0
Gm32921,0
Gm32923,2
Gm32924,0
Gm32925,2
Gm32926,0
Gm32927,0
Gm32928,0
Gm32929,0
Gm32930,0
Gm32931,0
Gm32932,0
Gm32934,0
Gm32935,0
Gm32936,0
Gm32939,0
Gm32940,2
Gm32942,0
Gm32943,0
Gm32945,0
Gm32946,0
Gm32947,0
Gm32949,0
Gm32950,0
Gm32951,4
Gm32952,0
Gm32954,0
Gm32955,0
Gm32957,4
Gm32958,0
Gm32959,2
Gm32960,0
Gm32962,0
Gm32963,0
Gm32964,0
Gm32965,0
Gm32966,0
Gm32967,0
Gm32968,12
Gm32969,0
Gm32970,0
Gm32971,0
Gm32973,0
Gm32974,0
Gm32975,0
Gm32976,0
Gm32979,0
Gm32980,2
Gm32981,7
Gm32983,0
Gm32985,0
Gm32986,0
Gm32988,0
Gm32990,68
Gm32992,0
Gm32994,7
Gm32995,0
Gm32996,0
Gm32997,0
Gm32998,0
Gm32999,5
Gm33002,4
Gm33003,0
Gm33004,38
Gm33006,0
Gm33007,0
Gm33008,0
Gm33009,0
Gm33010,0
Gm33011,0
Gm33014,0
Gm33015,0
Gm33016,0
Gm33017,1
Gm33018,0
Gm33019,0
Gm3302,0
Gm33020,0
Gm33022,0
Gm33023,6
Gm33024,4
Gm33025,47
Gm33026,0
Gm33027,0
Gm33028,0
Gm33029,0
Gm33030,0
Gm33031,0
Gm33032,0
Gm33033,0
Gm33034,0
Gm33035,0
Gm33036,0
Gm33037,0
Gm33039,0
Gm33040,0
Gm33041,0
Gm33042,0
Gm33043,0
Gm33044,7
Gm33045,36
Gm33046,34
Gm33047,8
Gm33048,0
Gm33049,0
Gm33050,0
Gm33051,0
Gm33052,0
Gm33053,0
Gm33054,0
Gm33055,0
Gm33056,3
Gm33057,0
Gm33058,2
Gm33059,0
Gm33060,0
Gm33061,0
Gm33062,0
Gm33066,0
Gm33067,0
Gm33068,0
Gm33069,0
Gm33070,0
Gm33073,0
Gm33074,0
Gm33075,2
Gm33076,12
Gm33077,0
Gm33078,0
Gm33080,0
Gm33082,0
Gm33083,0
Gm33084,0
Gm33085,0
Gm33086,0
Gm33088,0
Gm33089,0
Gm33090,0
Gm33091,0
Gm33092,7
Gm33093,0
Gm33094,0
Gm33096,0
Gm33097,4
Gm33098,0
Gm33099,0
Gm33100,0
Gm33101,0
Gm33102,0
Gm33103,0
Gm33104,0
Gm33105,0
Gm33106,0
Gm33108,1
Gm33109,0
Gm33111,0
Gm33112,0
Gm33114,0
Gm33115,4
Gm33116,0
Gm33118,17
Gm33119,0
Gm33122,0
Gm33123,0
Gm33124,0
Gm33125,0
Gm33126,0
Gm3313,0
Gm33130,0
Gm33134,0
Gm33135,0
Gm33139,6
Gm33140,0
Gm33141,0
Gm33143,0
Gm33144,2
Gm33145,0
Gm33146,0
Gm33147,0
Gm33148,0
Gm33149,0
Gm33151,0
Gm33152,0
Gm33153,0
Gm33154,0
Gm33155,0
Gm33158,0
Gm33159,6
Gm33160,0
Gm33161,0
Gm33162,0
Gm33166,0
Gm33167,0
Gm33168,57
Gm33169,0
Gm3317,0
Gm33171,9
Gm33172,0
Gm33173,0
Gm33174,11
Gm33175,0
Gm33176,0
Gm33178,17
Gm33180,0
Gm33182,0
Gm33185,0
Gm33187,0
Gm33188,2
Gm33189,0
Gm33190,0
Gm33191,0
Gm33192,19
Gm33195,19
Gm33197,0
Gm33198,0
Gm33199,0
Gm33200,0
Gm33201,0
Gm33202,0
Gm33203,0
Gm33204,0
Gm33205,21
Gm33206,0
Gm33207,0
Gm33208,0
Gm33209,0
Gm33210,0
Gm33211,0
Gm33214,32
Gm33215,0
Gm33217,2
Gm33218,0
Gm33219,0
Gm33220,0
Gm33221,0
Gm33222,0
Gm33223,0
Gm33224,6
Gm33228,0
Gm33229,0
Gm33230,18
Gm33232,0
Gm33233,0
Gm33234,10
Gm33235,18
Gm33236,0
Gm33237,0
Gm33239,0
Gm33240,0
Gm33242,0
Gm33243,0
Gm33244,4
Gm33246,0
Gm33247,0
Gm33248,0
Gm33249,0
Gm3325,742
Gm33250,3
Gm33251,0
Gm33253,2
Gm33255,0
Gm33256,0
Gm33257,0
Gm33258,8
Gm33259,0
Gm3326,0
Gm33260,0
Gm33262,0
Gm33263,0
Gm33264,0
Gm33265,0
Gm33266,0
Gm33267,0
Gm33269,0
Gm33272,126
Gm33273,0
Gm33274,0
Gm33275,2
Gm33276,0
Gm33277,0
Gm33280,11
Gm33281,2
Gm33283,0
Gm33284,0
Gm33285,0
Gm33286,0
Gm33289,0
Gm33290,0
Gm33291,0
Gm33292,0
Gm33293,0
Gm33294,0
Gm33296,0
Gm33297,0
Gm33298,0
Gm33299,0
Gm33301,0
Gm33302,0
Gm33304,0
Gm33305,7
Gm33306,0
Gm33308,0
Gm33309,0
Gm3331,0
Gm33310,15
Gm33311,0
Gm33312,4
Gm33315,22
Gm33317,0
Gm33318,44
Gm33319,4
Gm33320,0
Gm33321,0
Gm33323,0
Gm33324,0
Gm33325,8
Gm33326,0
Gm33327,0
Gm33329,5
Gm33330,0
Gm33332,0
Gm33333,1
Gm33335,7
Gm33336,0
Gm33337,0
Gm33339,1
Gm33340,0
Gm33341,0
Gm33345,0
Gm33347,0
Gm33348,0
Gm33349,0
Gm33350,0
Gm33351,0
Gm33353,0
Gm33354,0
Gm33355,1
Gm33357,0
Gm33358,0
Gm33359,0
Gm3336,8
Gm33361,0
Gm33363,1
Gm33365,2
Gm33367,2
Gm33368,0
Gm33370,13
Gm33371,0
Gm33372,0
Gm33373,2
Gm33376,2
Gm33377,2
Gm33378,160
Gm33379,0
Gm33380,3
Gm33381,0
Gm33382,0
Gm33383,0
Gm33384,0
Gm33385,0
Gm33387,9
Gm33388,0
Gm33389,0
Gm33390,0
Gm33391,0
Gm33392,0
Gm33394,20
Gm33397,0
Gm33398,0
Gm33401,0
Gm33402,0
Gm33403,0
Gm33404,0
Gm33406,0
Gm33407,0
Gm33408,0
Gm33409,0
Gm33410,0
Gm33412,1
Gm33413,0
Gm33415,0
Gm33416,0
Gm33417,26
Gm33418,0
Gm33420,0
Gm33424,4
Gm33427,2
Gm33428,5
Gm33429,0
Gm33430,0
Gm33431,0
Gm33432,0
Gm33433,4
Gm33434,0
Gm33435,0
Gm33436,0
Gm33437,0
Gm33438,0
Gm33439,0
Gm33440,34
Gm33441,0
Gm33442,9
Gm33444,4
Gm33446,1
Gm33447,0
Gm33448,4
Gm33449,1
Gm33450,0
Gm33452,8
Gm33453,0
Gm33454,10
Gm33456,0
Gm33457,1
Gm33458,0
Gm33459,0
Gm33460,9
Gm33461,0
Gm33462,0
Gm33463,0
Gm33464,0
Gm33466,0
Gm33467,0
Gm33468,0
Gm33470,3
Gm33471,0
Gm33472,0
Gm33473,246
Gm33474,0
Gm33475,12
Gm33476,0
Gm33479,0
Gm33480,0
Gm33481,0
Gm33482,0
Gm33483,11
Gm33484,0
Gm33485,0
Gm33486,0
Gm33487,0
Gm33488,0
Gm33489,0
Gm33490,0
Gm33491,0
Gm33492,43
Gm33494,0
Gm33496,0
Gm33497,0
Gm33500,0
Gm33501,0
Gm33502,0
Gm33503,0
Gm33504,0
Gm33505,0
Gm33508,0
Gm33509,4
Gm33510,0
Gm33513,6
Gm33514,0
Gm33515,0
Gm33516,0
Gm33517,0
Gm33519,0
Gm33521,0
Gm33524,59
Gm33525,0
Gm33527,0
Gm33528,2
Gm33530,0
Gm33531,69
Gm33532,0
Gm33533,1
Gm33534,6
Gm33535,0
Gm33536,0
Gm33537,0
Gm33538,0
Gm33539,2
Gm33540,0
Gm33541,62
Gm33542,0
Gm33543,4
Gm33544,0
Gm33547,0
Gm33548,0
Gm33551,0
Gm33552,0
Gm33553,0
Gm33554,0
Gm33555,0
Gm33557,0
Gm33558,29
Gm33560,3
Gm33562,0
Gm33563,2
Gm33564,0
Gm33565,0
Gm33566,27
Gm33570,0
Gm33573,0
Gm33574,0
Gm33575,0
Gm33576,0
Gm33577,0
Gm33578,2
Gm33579,0
Gm33580,0
Gm33581,0
Gm33582,0
Gm33583,0
Gm33584,0
Gm33585,0
Gm33586,0
Gm33587,0
Gm33588,0
Gm33589,5
Gm33590,0
Gm33591,0
Gm33592,0
Gm33593,0
Gm33594,0
Gm33595,0
Gm33596,0
Gm33597,0
Gm33598,0
Gm33599,0
Gm33601,0
Gm33602,4
Gm33604,0
Gm33605,0
Gm33606,0
Gm33607,0
Gm33609,0
Gm33610,0
Gm33611,0
Gm33612,0
Gm33613,0
Gm33614,15
Gm33615,4
Gm33616,0
Gm33617,0
Gm33619,6
Gm33620,3
Gm33621,0
Gm33622,0
Gm33623,0
Gm33624,0
Gm33626,0
Gm33627,0
Gm33628,2
Gm3363,0
