gene_id,Satrom-mRNA-30mT_CGATGT_L004_001
4930524B15Rik,3
4930524B17Rik,0
4930524C18Rik,0
4930524N10Rik,0
4930524O05Rik,0
4930524O08Rik,0
4930525C09Rik,0
4930525D18Rik,9
4930525G20Rik,3
4930526A20Rik,0
4930526F13Rik,0
4930526H09Rik,0
4930526I15Rik,0
4930526L06Rik,1
4930527F14Rik,0
4930527G23Rik,0
4930528A17Rik,6
4930528D03Rik,0
4930528G23Rik,0
4930528H21Rik,0
4930528P14Rik,0
4930529C04Rik,0
4930529K09Rik,0
4930529L06Rik,1
4930529N20Rik,2
4930532I03Rik,1
4930532M18Rik,0
4930533B01Rik,0
4930533I22Rik,0
4930533K18Rik,0
4930533N22Rik,0
4930533P14Rik,0
4930535L15Rik,4
4930535O05Rik,0
4930538E20Rik,2
4930538K18Rik,44
4930538L07Rik,0
4930539C22Rik,2
4930539E08Rik,103
4930539J05Rik,28
4930539M17Rik,0
4930539N22Rik,0
4930540M03Rik,0
4930542C21Rik,0
4930542D17Rik,0
4930542M03Rik,0
4930542N06Rik,0
4930543D07Rik,5
4930543E12Rik,0
4930543I03Rik,0
4930543N07Rik,0
4930544D05Rik,0
4930544G11Rik,0
4930544M13Rik,0
4930545E07Rik,0
4930545H06Rik,0
4930545L08Rik,0
4930545L23Rik,0
4930546C10Rik,0
4930546K05Rik,0
4930547E08Rik,0
4930547E14Rik,0
4930547H16Rik,0
4930548G14Rik,0
4930548H24Rik,0
4930548J01Rik,0
4930548K13Rik,0
4930549C01Rik,0
4930549C15Rik,0
4930549G23Rik,58
4930550C14Rik,10
4930550C17Rik,0
4930550L24Rik,0
4930552N02Rik,0
4930552P12Rik,4
4930553C11Rik,0
4930553E22Rik,0
4930553J12Rik,0
4930553P18Rik,2
4930554C24Rik,0
4930554G24Rik,0
4930554H23Rik,0
4930554I06Rik,0
4930555A03Rik,0
4930555B11Rik,0
4930555B12Rik,0
4930555G01Rik,0
4930555G21Rik,0
4930555K05Rik,0
4930555M17Rik,0
4930556C24Rik,0
4930556G01Rik,0
4930556J02Rik,0
4930556L07Rik,0
4930556M19Rik,0
4930556N09Rik,0
4930556N13Rik,4
4930557A04Rik,0
4930557B15Rik,0
4930557F10Rik,0
4930557J02Rik,2
4930557K07Rik,35
4930558C23Rik,0
4930558F17Rik,0
4930558G05Rik,0
4930558J18Rik,311
4930558K02Rik,36
4930559C10Rik,0
4930562C15Rik,86
4930562F07Rik,1
4930562F17Rik,0
4930563D23Rik,0
4930563E18Rik,0
4930563E22Rik,9
4930563F08Rik,0
4930563H07Rik,0
4930563I02Rik,0
4930563M20Rik,0
4930564B18Rik,0
4930564C03Rik,0
4930564D02Rik,0
4930565D16Rik,0
4930565N06Rik,128
4930567H12Rik,0
4930567H17Rik,0
4930567J20Rik,0
4930567K12Rik,0
4930567K20Rik,0
4930568A12Rik,77
4930568D16Rik,0
4930568E12Rik,0
4930568G15Rik,0
4930570E03Rik,0
4930570G05Rik,0
4930570G19Rik,0
4930571K23Rik,0
4930571O06Rik,0
4930572G02Rik,2
4930572J10Rik,0
4930572K03Rik,0
4930572O03Rik,0
4930572O13Rik,0
4930573C15Rik,0
4930573H18Rik,0
4930573O16Rik,0
4930577N17Rik,23
4930578C19Rik,0
4930578E11Rik,0
4930578G10Rik,0
4930578I06Rik,0
4930578M01Rik,0
4930578N18Rik,0
4930579C12Rik,21
4930579D09Rik,0
4930579F01Rik,0
4930579G18Rik,270
4930579G24Rik,412
4930579H20Rik,0
4930579J19Rik,0
4930579K19Rik,6
4930579P08Rik,10
4930581F22Rik,105
4930583I09Rik,0
4930583K01Rik,1
4930583P06Rik,0
4930584F24Rik,0
4930586N03Rik,0
4930587E11Rik,0
4930588J15Rik,0
4930588K23Rik,0
4930589L23Rik,0
4930590J08Rik,41
4930590L14Rik,0
4930590L20Rik,0
4930591A17Rik,0
4930591E09Rik,0
4930592A05Rik,0
4930592I03Rik,4
4930593A02Rik,44
4930593C16Rik,0
4930594C11Rik,12
4930594M22Rik,6
4930594O21Rik,2
4930595D18Rik,41
4930595L18Rik,0
4930595M18Rik,0
4930596D02Rik,0
4930596I21Rik,0
4930597A21Rik,98
4930597G03Rik,0
4930598F16Rik,0
4930599N23Rik,0
4931400O07Rik,0
4931402G19Rik,3
4931403E22Rik,14
4931403G20Rik,12
4931403M11Rik,0
4931406B18Rik,0
4931406C07Rik,2185
4931406H21Rik,0
4931406P16Rik,4804
4931408C20Rik,0
4931408D14Rik,0
4931409K22Rik,5
4931412M21,0
4931413K12Rik,66
4931414P19Rik,842
4931417E11Rik,0
4931419H13Rik,0
4931420L22Rik,0
4931422A03Rik,0
4931423N10Rik,9
4931428F04Rik,371
4931428L18Rik,37
4931429I11Rik,2
4931429L15Rik,0
4931429P17Rik,0
4931430N09Rik,0
4931431B13Rik,1
4931431C16Rik,4
4931431F19Rik,0
4931439C15Rik,0
4931440F15Rik,0
4931440J10Rik,1
4931440P22Rik,23
4932411E22Rik,0
4932411N23Rik,0
4932412D23Rik,0
4932413F04Rik,0
4932414J04Rik,0
4932414N04Rik,0
4932415M13Rik,0
4932416H05Rik,30
4932416K20Rik,0
4932418E24Rik,6
4932429P05Rik,0
4932431L22Rik,0
4932431P20Rik,0
4932435O22Rik,0
4932438A13Rik,2109
4932438H23Rik,2
4932441J04Rik,0
4932442L08Rik,0
4932443I19Rik,0
4932443L11Rik,5
4932702P03Rik,0
4933400A11Rik,0
4933400B14Rik,0
4933400C23Rik,0
4933400F21Rik,0
4933400L20Rik,0
4933401B06Rik,0
4933401D09Rik,0
4933401H06Rik,0
4933402C05Rik,0
4933402C06Rik,0
4933402D24Rik,9
4933402E13Rik,0
4933402J07Rik,0
4933402J10Rik,0
4933402J15Rik,0
4933402N03Rik,0
4933402N22Rik,2
4933402P03Rik,0
4933403O08Rik,0
4933404G15Rik,0
4933404K08Rik,0
4933404K13Rik,465
4933404O12Rik,565
4933405D12Rik,1
4933405E24Rik,24
4933405L10Rik,10
4933405O20Rik,0
4933406B17Rik,0
4933406C10Rik,16
4933406D12Rik,0
4933406F09Rik,0
4933406G16Rik,0
4933406I18Rik,1
4933406J08Rik,0
4933406J10Rik,0
4933406K04Rik,0
4933406M09Rik,2
4933407E24Rik,0
4933407G14Rik,0
4933407I05Rik,5
4933407I08Rik,0
4933407K13Rik,0
4933407L21Rik,3
4933408B17Rik,4
4933408J17Rik,12
4933408N05Rik,0
4933409F18Rik,0
4933409G03Rik,0
4933409K07Rik,2
4933411E08Rik,0
4933411G06Rik,0
4933411G11Rik,0
4933411K16Rik,0
4933412E12Rik,490
4933412E24Rik,0
4933412O06Rik,0
4933413G19Rik,1
4933413J09Rik,17
4933413L06Rik,0
4933414I15Rik,0
4933415F23Rik,0
4933416C03Rik,0
4933416E03Rik,0
4933416I08Rik,0
4933416M06Rik,0
4933416M07Rik,22
4933416O17Rik,0
4933417A18Rik,0
4933417D19Rik,33
4933417E11Rik,0
4933417G07Rik,0
4933417O13Rik,0
4933421I07Rik,0
4933421O10Rik,523
4933422A05Rik,3
4933424G05Rik,2
4933424G06Rik,3
4933424M12Rik,0
4933425B07Rik,0
4933425L06Rik,0
4933427D06Rik,0
4933427D14Rik,1032
4933427E11Rik,3
4933427E13Rik,0
4933427G17Rik,6
4933427G23Rik,11
4933427I22Rik,0
4933428C19Rik,0
4933428G20Rik,4
4933428M09Rik,0
4933429K18Rik,0
4933429O19Rik,0
4933430H16Rik,1
4933430I17Rik,706
4933430M04Rik,0
4933430N04Rik,0
4933431E20Rik,85
4933431G14Rik,2
4933431J24Rik,0
4933431K23Rik,0
4933432G23Rik,0
4933432I03Rik,827
4933432I09Rik,0
4933432K03Rik,0
4933433C11Rik,8
4933433F19Rik,0
4933433G08Rik,0
4933433G15Rik,19
4933433G19Rik,39
4933433H22Rik,2
4933433N18Rik,0
4933434E20Rik,3625
4933436E23Rik,0
4933436H12Rik,0
4933436I01Rik,0
4933436I20Rik,0
4933438A12Rik,0
4933438B17Rik,0
4933438K21Rik,0
4933439C10Rik,113
4933439K11Rik,6
4933440J02Rik,0
4933440M02Rik,0
5031410I06Rik,0
5031414D18Rik,3813
5031425E22Rik,316
5031425F14Rik,2
5031426D15Rik,0
5031434C07Rik,0
5031434O11Rik,14
5031439G07Rik,2717
5033403F01Rik,15
5033403H07Rik,0
5033404E19Rik,0
5033406O09Rik,7
5033417F24Rik,0
5033421B08Rik,20
5033426O07Rik,0
5033428I22Rik,0
5033430I15Rik,122
5133400J02Rik,393
5330411J11Rik,0
5330413P13Rik,0
5330416C01Rik,0
5330417C22Rik,42
5330426P16Rik,0
5330432E05Rik,0
5330434G04Rik,0
5330438D12Rik,40
5330439A09Rik,0
5330439B14Rik,0
5430401F13Rik,0
5430401H09Rik,0
5430402E10Rik,0
5430402O13Rik,0
5430403N17Rik,0
5430405H02Rik,18
5430416N02Rik,813
5430416O09Rik,0
5430419D17Rik,0
5430421F17Rik,0
5430421N21Rik,0
5430425K12Rik,10
5430427M07Rik,1
5430427O19Rik,2735
5430428K19Rik,0
5430431A17Rik,4
5430434I15Rik,0
5430435G22Rik,14
5430435K18Rik,2
5430437J10Rik,25
5430440P10Rik,0
5530400C23Rik,0
5530401A14Rik,0
5530601H04Rik,293
5730403I07Rik,0
5730405O15Rik,105
5730408K05Rik,103
5730409E04Rik,840
5730409K12Rik,2
5730412P04Rik,0
5730416F02Rik,0
5730419F03Rik,0
5730420D15Rik,1
5730422E09Rik,9
5730435O14Rik,2
5730455P16Rik,3065
5730457N03Rik,0
5730460C07Rik,18
5730480H06Rik,36
5730488B01Rik,4
5730507C01Rik,0
5730508B09Rik,16
5730522E02Rik,0
5730559C18Rik,8
5830403F22Rik,0
5830411N06Rik,0
5830415F09Rik,967
5830416I19Rik,0
5830416P10Rik,222
5830417I10Rik,3116
5830418P13Rik,90
5830428H23Rik,593
5830428M24Rik,260
5830432E09Rik,28
5830433I10Rik,0
5830444B04Rik,2
5830454E08Rik,34
5830473C10Rik,17
5930403L14Rik,0
5930412G12Rik,0
5930430L01Rik,0
5930438M14Rik,0
6030407O03Rik,0
6030408B16Rik,1
6030419C18Rik,765
6030426L16Rik,0
6030440G07Rik,0
6030442E23Rik,0
6030443J06Rik,126
6030458C11Rik,3524
6030466F02Rik,0
6030468B19Rik,18
6030469F06Rik,0
6030498E09Rik,0
6230400D17Rik,33
6330403A02Rik,1062
6330403K07Rik,2
6330407A03Rik,0
6330408A02Rik,322
6330409D20Rik,10
6330410L21Rik,0
6330415B21Rik,0
6330415G19Rik,27
6330416G13Rik,2423
6330418K02Rik,8
6330419J24Rik,0
6330420H09Rik,0
6330549D23Rik,90
6430411K18Rik,0
6430503K07Rik,0
6430531B16Rik,9
6430548M08Rik,62
6430550D23Rik,43
6430553K19Rik,0
6430562O15Rik,17
6430571L13Rik,26
6430573F11Rik,0
6430584L05Rik,0
6430590A07Rik,2
6430590A10Rik,0
6430628N08Rik,2
6430710C18Rik,4
6530402F18Rik,310
6530403H02Rik,0
6530411M01Rik,0
6720432D03Rik,2
6720468P15Rik,2
6720483E21Rik,0
6720489N17Rik,876
6820408C15Rik,2
6820426E19Rik,0
6820431F20Rik,411
7420426K07Rik,0
7420461P10Rik,0
7420700N18Rik,0
7420701I03Rik,0
7530416G11Rik,2
7530428D23Rik,0
7630403G23Rik,0
8030411F24Rik,0
8030423F21Rik,0
8030423J24Rik,0
8030442B05Rik,0
8030443G20Rik,0
8030451A03Rik,13
8030451O07Rik,0
8030453O22Rik,462
8030455M16Rik,0
8030462N17Rik,2903
8030474K03Rik,0
8430408G22Rik,2
8430415O14Rik,4
8430419K02Rik,0
8430419L09Rik,1455
8430422H06Rik,0
8430423G03Rik,2
8430426J06Rik,0
8430429K09Rik,32
8430430B14Rik,16
8430431K14Rik,0
8430436N08Rik,0
8430437L04Rik,0
9030025P20Rik,16
9030204H09Rik,8
9030404E10Rik,2
9030612E09Rik,2
9030616G12Rik,0
9030617O03Rik,308
9030619P08Rik,4
9030622O22Rik,0
9030624G23Rik,0
9030624J02Rik,2361
9030625G05Rik,0
9130001E16Rik,0
9130008F23Rik,0
9130011E15Rik,478
9130015A21Rik,46
9130015L21Rik,0
9130019O22Rik,97
9130019P16Rik,3
9130023H24Rik,165
9130024F11Rik,168
9130204L05Rik,0
9130208D14Rik,0
9130209A04Rik,0
9130221F21Rik,0
9130221H12Rik,197
9130227L01Rik,2
9130230L23Rik,7
9130401M01Rik,2105
9130409I23Rik,0
9130409J20Rik,0
9230009I02Rik,0
9230019H11Rik,0
9230020A06Rik,0
9230102K24Rik,0
9230102O04Rik,0
9230104L09Rik,0
9230105E05Rik,0
9230110C19Rik,56
9230110F15Rik,0
9230112D13Rik,36
9230112J17Rik,0
9230113P08Rik,0
9230114K14Rik,139
9230116L04Rik,9
9230116N13Rik,56
9230117E06Rik,2
9330020H09Rik,75
9330102E08Rik,6
9330104G04Rik,68
9330111N05Rik,0
9330117O12Rik,0
9330133O14Rik,401
9330136K24Rik,30
9330151L19Rik,77
9330154J02Rik,0
9330154K18Rik,10
9330155M09Rik,0
9330158H04Rik,0
9330159F19Rik,0
9330159M07Rik,43
9330162012Rik,9
9330162B11Rik,0
9330175E14Rik,10
9330175M20Rik,0
9330178D15Rik,0
9330179D12Rik,15
9330182L06Rik,0
9330182O14Rik,0
9330188P03Rik,0
9330198N18Rik,0
9330199G10Rik,0
9430007A20Rik,0
9430008C03Rik,2739
9430014N10Rik,0
9430015G10Rik,2131
9430016H08Rik,1524
9430018G01Rik,13
9430019J16Rik,0
9430020K01Rik,0
9430021M05Rik,0
9430024E24Rik,0
9430037G07Rik,17
9430038I01Rik,300
9430041J12Rik,21
9430060I03Rik,2
9430065F17Rik,16
9430069I07Rik,0
9430076C15Rik,0
9430078G10Rik,0
9430078K24Rik,0
9430083A17Rik,2
9430085M18Rik,0
9430091E24Rik,55
9430097D07Rik,2
9530002B09Rik,0
9530003J23Rik,3
9530004M14Rik,1
9530014B07Rik,0
9530020I12Rik,2
9530026F06Rik,0
9530026P05Rik,0
9530027J09Rik,51
9530034E10Rik,2
9530036M11Rik,5
9530036O11Rik,0
9530047P18Rik,0
9530051G07Rik,0
9530052C20Rik,57
9530052E02Rik,0
9530053A07Rik,2
9530053H05Rik,730
9530057J20Rik,0
9530059O14Rik,0
9530062K07Rik,61
9530068E07Rik,7103
9530077C05Rik,23
9530080O11Rik,0
9530082P21Rik,13
9530091C08Rik,0
9630001P10Rik,0
9630002D21Rik,0
9630013A20Rik,0
9630013D21Rik,6
9630013K17Rik,29
9630015K15Rik,4
9630028B13Rik,1
9630028H03Rik,0
9630028I04Rik,0
9630033F20Rik,1405
9830107B12Rik,3
9830132P13Rik,0
9830147E19Rik,0
9830166K06Rik,0
9930012K11Rik,138
9930014A18Rik,0
9930021J03Rik,3540
9930038B18Rik,0
9930104L06Rik,591
9930111H07Rik,0
9930111J21Rik1,416
9930111J21Rik2,12
a,74
A130010J15Rik,1016
A130030D18Rik,0
A130051J06Rik,55
A130077B15Rik,0
A1bg,0
A1cf,0
A230001M10Rik,0
A230006K03Rik,0
A230009B12Rik,0
A230020J21Rik,19
A230028O05Rik,0
A230046K03Rik,4551
A230050P20Rik,1011
A230051N06Rik,0
A230056J06Rik,0
A230056P14Rik,73
A230057D06Rik,0
A230065H16Rik,0
A230070E04Rik,2
A230072C01Rik,85
A230072E10Rik,10
A230072I06Rik,0
A230073K19Rik,17
A230077H06Rik,0
A230083G16Rik,35
A230087F16Rik,0
A230098N10Rik,20
A230103J11Rik,27
A230103O09Rik,0
A230107N01Rik,4
A230108P19Rik,6
A2m,0
A330008L17Rik,0
A330009N23Rik,69
A330015K06Rik,1
A330023F24Rik,41
A330032B11Rik,0
A330033J07Rik,0
A330035P11Rik,149
A330040F15Rik,8
A330041J22Rik,0
A330048O09Rik,0
A330049N07Rik,0
A330050F15Rik,3
A330069E16Rik,74
A330069K06Rik,0
A330070K13Rik,0
A330074K22Rik,4
A330076C08Rik,2
A330076H08Rik,0
A330084C13Rik,2
A330093E20Rik,0
A330102I10Rik,0
A3galt2,4
A430005L14Rik,632
A430010J10Rik,0
A430033K04Rik,378
A430035B10Rik,114
A430046D13Rik,136
A430048G15Rik,0
A430057M04Rik,44
A430060F13Rik,0
A430072P03Rik,8
A430078G23Rik,1
A430078I02Rik,5
A430085M09Rik,0
A430088P11Rik,4
A430089I19Rik,0
A430090L17Rik,0
A430093F15Rik,1335
A430105I19Rik,8
A430105J06Rik,10
A430108G06Rik,8
A430110L20Rik,9
A4galt,2
A4gnt,0
A530001N23Rik,0
A530006G24Rik,0
A530010L16Rik,45
A530013C23Rik,0
A530016L24Rik,0
A530020G20Rik,0
A530021J07Rik,0
A530032D15Rik,1090
A530046M15Rik,0
A530050N04Rik,0
A530053G22Rik,0
A530054K11Rik,1804
A530058N18Rik,0
A530064D06Rik,0
A530065N20Rik,0
A530072M11Rik,173
A530088E08Rik,4
A530095I07Rik,0
A530099J19Rik,0
A630001G21Rik,6250
A630001O12Rik,9
A630010A05Rik,0
A630012P03Rik,0
A630019I02Rik,12
A630020A06,9
A630023A22Rik,2
A630023P12Rik,38
A630031M04Rik,0
A630033H20Rik,154
A630034I12Rik,894
A630066F11Rik,0
A630072L19Rik,2
A630072M18Rik,30
A630073D07Rik,0
A630075F10Rik,0
A630076J17Rik,0
A630077J23Rik,0
A630081J09Rik,2
A630089N07Rik,415
A630095E13Rik,0
A630095N17Rik,91
A730004F24Rik,0
A730006G06Rik,0
A730009L09Rik,0
A730011C13Rik,56
A730013G03Rik,0
A730017C20Rik,0
A730017L22Rik,426
A730018C14Rik,0
A730020E08Rik,0
A730020M07Rik,0
A730036I17Rik,0
A730043L09Rik,0
A730046J19Rik,0
A730049H05Rik,0
A730056A06Rik,0
A730063M14Rik,48
A730067D02Rik,20
A730082K24Rik,2
A730085K08Rik,0
A730089K16Rik,0
A730090H04Rik,6
A730090N16Rik,10
A730098P11Rik,5
A830005F24Rik,54
A830009L08Rik,1
A830010M20Rik,478
A830011K09Rik,0
A830012C17Rik,0
A830018L16Rik,0
A830019L24Rik,0
A830019P07Rik,0
A830021F12Rik,0
A830021M18Rik,2
A830029E22Rik,0
A830035A12Rik,0
A830035O19Rik,17
A830052D11Rik,0
A830080D01Rik,1544
A830082K12Rik,0
A830082N09Rik,111
A830092H15Rik,0
A930001A20Rik,0
A930001C03Rik,3
A930002C04Rik,0
A930003A15Rik,19
A930003O13Rik,0
A930004D18Rik,5
A930005H10Rik,656
A930006I01Rik,0
A930006K02Rik,89
A930007A09Rik,0
A930007I19Rik,76
A930009A15Rik,0
A930011G23Rik,0
A930011O12Rik,0
A930012L18Rik,0
A930012O16Rik,10
A930013F10Rik,207
A930015D03Rik,0
A930016O22Rik,3
A930017K11Rik,0
A930017M01Rik,0
A930018M24Rik,0
A930018P22Rik,0
A930019D19Rik,20
A930024E05Rik,101
A930027H12Rik,0
A930028N01Rik,6
A930029G22Rik,3
A930031H19Rik,0
A930033H14Rik,0
A930038B10Rik,2
A930041C12Rik,2
AA387200,0
AA387883,0
AA388235,0
AA413626,17
AA414768,238
AA414992,0
AA415398,311
AA465934,58
AA467197,127
AA474331,60
AA536875,0
AA543186,49
AA543401,0
AA545190,0
AA619741,0
AA623943,1
AA684185,0
AA792892,0
AA986860,16
AA987161,1835
Aaas,4549
Aacs,1432
Aadac,0
Aadacl2,0
Aadacl3,0
Aadat,0
Aaed1,495
Aagab,2149
Aak1,1671
Aamdc,343
Aamp,6188
Aanat,0
Aar2,3282
Aard,0
Aars,16698
Aars2,1164
Aarsd1,2262
Aasdh,2128
Aasdhppt,2894
Aass,0
Aatf,4381
Aatk,8
AB124611,539
Abat,5
Abca1,2159
Abca12,0
Abca13,129
Abca14,0
Abca15,0
Abca16,0
Abca17,17
Abca2,3732
Abca3,3855
Abca4,102
Abca5,273
Abca6,0
Abca7,730
Abca8a,0
Abca8b,0
Abca9,0
Abcb10,1644
Abcb11,0
Abcb1a,477
Abcb1b,12
Abcb4,15
Abcb5,0
Abcb6,2329
Abcb7,5563
Abcb8,1871
Abcb9,72
Abcc1,6876
Abcc10,906
Abcc12,0
Abcc2,383
Abcc3,21
Abcc4,7630
Abcc5,2744
Abcc6,3
Abcc8,0
Abcc9,0
Abcd1,1021
Abcd2,0
Abcd3,4347
Abcd4,1122
Abce1,21486
Abcf1,1
Abcf2,8005
Abcf3,3535
Abcg1,2614
Abcg2,8
Abcg3,74
Abcg4,23
Abcg5,2
Abcg8,0
Abhd1,3
Abhd10,1072
Abhd11,873
Abhd11os,11
Abhd12,1873
Abhd12b,1
Abhd13,2889
Abhd14a,674
Abhd14b,162
Abhd15,67
Abhd16a,0
Abhd16b,4
Abhd17a,1039
Abhd17b,4511
Abhd17c,4802
Abhd2,1007
Abhd3,0
Abhd4,1681
Abhd5,1204
Abhd6,3102
Abhd8,744
Abi1,5210
Abi2,4304
Abi3,730
Abi3bp,1
Abl1,5280
Abl2,9331
Ablim1,1045
Ablim2,61
Ablim3,0
Abo,0
Abr,7270
Abra,23
Abracl,1656
Abt1,2560
Abtb1,1720
Abtb2,687
Acaa1a,1203
Acaa1b,7
Acaa2,1941
Acaca,5995
Acacb,646
Acad10,784
Acad11,786
Acad12,416
Acad8,1007
Acad9,2791
Acadl,1783
Acadm,2310
Acads,2164
Acadsb,1520
Acadvl,2
Acan,4
Acap1,2410
Acap2,7382
Acap3,747
Acat1,5909
Acat2,1171
Acat3,36
Acbd3,4625
Acbd4,364
Acbd5,2614
Acbd6,2113
Acbd7,0
Accs,325
Accsl,6
Acd,1774
Ace,0
Ace2,0
Ace3,0
Acer1,2
Acer2,586
Acer3,1429
Ache,164
Acin1,24331
Ackr1,0
Ackr2,368
Ackr3,5662
Ackr4,44
Acly,8859
Acmsd,17
Acn9,394
Acnat1,0
Acnat2,0
Aco1,2035
Aco2,12992
Acot1,0
Acot10,3
Acot11,205
Acot12,138
Acot13,1423
Acot2,890
Acot3,0
Acot4,0
Acot5,0
Acot6,1
Acot7,1504
Acot8,276
Acot9,1470
Acox1,1917
Acox2,4
Acox3,2718
Acoxl,46
Acp1,2415
Acp2,319
Acp5,11
Acp6,103
Acpp,8
Acpt,57
Acr,0
Acrbp,100
Acrv1,3
Acsbg1,1909
Acsbg2,0
Acsf2,2775
Acsf3,689
Acsl1,2788
Acsl3,1459
Acsl4,3400
Acsl5,10439
Acsl6,3337
Acsm1,0
Acsm2,0
Acsm3,58
Acsm4,2
Acsm5,0
Acss1,230
Acss2,498
Acss2os,0
Acss3,0
Acta1,11
Acta2,1
Actb,78495
Actbl2,0
Actc1,0
Actg1,11276
Actg2,221
Actl10,4
Actl11,0
Actl6a,3022
Actl6b,2
Actl7a,8
Actl7b,2
Actl9,0
Actn1,1186
Actn2,2
Actn3,38
Actn4,8931
Actr10,2650
Actr1a,4226
Actr1b,4820
Actr2,27716
Actr3,13235
Actr3b,825
Actr5,1069
Actr6,1129
Actr8,1721
Actrt1,0
Actrt2,0
Actrt3,15
Acvr1,0
Acvr1b,1039
Acvr1c,2
Acvr2a,1274
Acvr2b,1673
Acvrl1,642
Acy1,1027
Acy3,89
Acyp1,532
Acyp2,0
Ada,411
Adad1,0
Adad2,0
Adal,0
Adam10,9679
Adam11,6
Adam12,0
Adam15,1524
Adam17,6531
Adam18,0
Adam19,4456
Adam1a,113
Adam1b,8
Adam2,0
Adam20,0
Adam21,13
Adam22,32
Adam23,2
Adam24,0
Adam25,0
Adam26a,0
Adam26b,0
Adam28,1
Adam29,0
Adam3,0
Adam30,0
Adam32,6
Adam33,21
Adam34,0
Adam39,0
Adam4,18
Adam5,0
Adam6a,0
Adam6b,0
Adam7,0
Adam8,3474
Adam9,8395
Adamdec1,0
Adamts1,0
Adamts10,1162
Adamts12,10
Adamts13,17
Adamts14,1008
Adamts15,0
Adamts16,0
Adamts17,3
Adamts18,2
Adamts19,0
Adamts2,0
Adamts20,661
Adamts3,0
Adamts4,13
Adamts5,0
Adamts6,330
Adamts7,746
Adamts8,0
Adamts9,0
Adamtsl1,0
Adamtsl2,33
Adamtsl3,0
Adamtsl4,20
Adamtsl5,46
Adap1,1027
Adap2,4
Adar,4416
Adarb1,1185
Adarb2,0
Adat1,732
Adat2,804
Adat3,232
Adck1,1220
Adck2,1057
Adck3,10256
Adck4,1095
Adck5,505
Adcy1,0
Adcy10,7
Adcy2,0
Adcy3,340
Adcy4,2
Adcy5,2
Adcy6,0
Adcy7,4153
Adcy8,1
Adcy9,16
Adcyap1,0
Adcyap1r1,0
Add1,6878
Add2,8
Add3,5225
Adgb,0
Adh1,0
Adh4,2
Adh5,8959
Adh6-ps1,0
Adh6a,0
Adh6b,0
Adh7,0
Adhfe1,46
Adi1,2607
Adig,0
Adipoq,15
Adipor1,5028
Adipor2,5441
Adk,3331
Adm,2845
Adm2,233
Adnp,12419
Adnp2,5250
Ado,4759
Adora1,16
Adora2a,196
Adora2b,303
Adora3,7
Adpgk,3229
Adprh,4765
Adprhl1,0
Adprhl2,2250
Adprm,864
Adra1a,0
Adra1b,1
Adra1d,0
Adra2a,34
Adra2b,2
Adra2c,0
Adrb1,0
Adrb2,253
Adrb3,0
Adrbk1,15174
Adrbk2,34
Adrm1,2420
Adsl,7400
Adss,6032
Adssl1,9449
Adtrp,353
Aebp1,10
Aebp2,12252
Aen,1392
Aes,5693
AF067061,133
AF067063,1
AF251705,0
AF357355,0
AF357359,0
AF357399,59
AF357425,0
AF357426,0
AF366264,0
AF529169,0
Afap1,801
Afap1l1,2
Afap1l2,5
Aff1,15178
Aff2,0
Aff3,4308
Aff4,15390
Afg3l1,4374
Afg3l2,6675
Afm,0
Afmid,513
Afp,10
Aftph,12563
Aga,747
Agap1,0
Agap2,1489
Agap3,2376
Agbl1,0
Agbl2,3
Agbl3,0
Agbl4,1
Agbl5,1296
Ager,0
Agfg1,6237
Agfg2,902
Aggf1,5636
Agk,1289
Agl,1548
Agmat,2
Agmo,0
Ago1,4737
Ago2,15041
Ago3,2181
Ago4,1551
Agpat1,0
Agpat2,743
Agpat3,5100
Agpat4,1331
Agpat5,3703
Agpat6,5706
Agpat9,1010
Agps,7237
Agr2,0
Agr3,0
Agrn,1152
Agrp,6
Agt,2
Agtpbp1,1864
Agtr1a,0
Agtr1b,0
Agtr2,0
Agtrap,742
Agxt,0
Agxt2,0
Ahctf1,40005
Ahcy,5834
Ahcyl1,10772
Ahcyl2,38755
Ahdc1,1939
Ahi1,936
Ahnak,3521
Ahnak2,300
Ahr,5096
Ahrr,676
Ahsa1,6976
Ahsa2,1730
Ahsg,1
AI115009,0
AI118078,6
AI182371,9
AI197445,0
AI314180,12942
AI314278,0
AI317395,0
AI413582,0
AI414108,0
AI427809,0
AI429214,0
AI450353,28
AI463170,0
AI463229,7
AI464131,7
AI467606,836
AI481877,8
AI504432,4
AI506816,584
AI507597,67
AI593442,0
AI597479,3719
AI606473,0
AI607873,0
AI646519,0
AI661453,21
AI662270,10437
AI837181,1273
AI839979,27
AI846148,1068
AI847159,3
AI854517,0
AI854703,377
AI987944,423
Aicda,2189
Aida,1536
Aif1,0
Aif1l,5
Aifm1,1564
Aifm2,862
Aifm3,0
Aig1,1
Aim1,840
Aim1l,100
Aim2,4224
Aimp1,6866
Aimp2,2332
Aip,0
Aipl1,73
Aire,8
Airn,45
Ajap1,0
Ajuba,49
AK010878,361
Ak1,7
AK129341,0
Ak2,2642
Ak3,4208
Ak4,0
Ak5,30
Ak6,1062
Ak7,139
Ak8,94
Ak9,17
Akap1,2008
Akap10,2703
Akap11,15040
Akap12,1059
Akap13,11240
Akap14,3
Akap17b,2381
Akap2,73
Akap3,161
Akap4,0
Akap5,83
Akap6,10
Akap7,1075
Akap8,10295
Akap8l,3321
Akap9,9010
